issuer_code,day_week,violation_category,count
358214,3,3,46
358214,3,4,41
358214,3,5,97
358214,4,2,466
358214,4,3,42
358214,4,4,34
358214,4,5,87
358214,5,2,423
358214,5,3,38
358214,5,4,66
358214,5,5,114
358214,5,6,1
358214,6,2,60
358214,6,3,11
358214,6,4,6
358214,6,5,30
358214,7,2,82
358214,7,3,14
358214,7,5,10
358228,1,2,232
358228,1,3,175
358228,1,4,4
358228,1,5,74
358228,1,6,1
358228,2,2,222
358228,2,3,154
358228,2,4,16
358228,2,5,85
358228,3,2,223
358228,3,3,174
358228,3,4,18
358228,3,5,99
358228,4,2,274
358228,4,3,200
358228,4,4,11
358228,4,5,116
358228,5,2,197
358228,5,3,165
358228,5,4,16
358228,5,5,85
358228,6,2,168
358228,6,3,127
358228,6,4,9
358228,6,5,89
358228,7,2,29
358228,7,3,31
358228,7,5,5
358570,1,2,450
358570,1,3,47
358570,1,4,118
358570,1,5,212
358570,2,2,481
358570,2,3,46
358570,2,4,121
358570,2,5,199
358570,2,6,1
358570,3,2,401
358570,3,3,35
358570,3,4,97
358570,3,5,176
358570,3,6,1
358570,4,1,1
358570,4,2,470
358570,4,3,52
358570,4,4,113
358570,4,5,193
358570,5,2,442
358570,5,3,59
358570,5,4,89
358570,5,5,146
358570,6,1,6
358570,6,2,331
358570,6,3,89
358570,6,4,54
358570,6,5,180
358570,7,2,82
358570,7,3,12
358570,7,5,6
358579,1,2,401
358579,1,3,25
358579,1,4,33
358579,1,5,86
358579,2,1,2
358579,2,2,451
358579,2,3,26
358579,2,4,59
358579,2,5,76
358579,3,2,461
358579,3,3,19
358579,3,4,52
358579,3,5,106
358579,4,2,543
358579,4,3,25
358579,4,4,52
358579,4,5,92
358579,5,2,443
358579,5,3,33
358579,5,4,63
358579,5,5,109
358579,6,1,2
358579,6,2,149
358579,6,3,10
358579,6,4,114
358579,6,5,228
358579,7,2,32
358579,7,3,1
358579,7,5,7
358594,1,2,263
358594,1,3,79
358594,1,4,145
358594,1,5,278
358594,1,6,13
358594,2,2,251
358594,2,3,115
358594,2,4,169
358594,2,5,297
358594,2,6,13
358594,3,2,273
358594,3,3,74
358594,3,4,142
358594,3,5,291
358594,3,6,11
358594,4,2,277
358594,4,3,111
358594,4,4,159
358594,4,5,286
358594,4,6,10
358594,5,2,296
358594,5,3,98
358594,5,4,160
358594,5,5,348
358594,5,6,6
358594,6,1,21
358594,6,2,151
358594,6,3,81
358594,6,4,159
358594,6,5,388
358594,6,6,3
358594,7,2,27
358594,7,3,6
358600,1,2,525
358600,1,3,64
358600,1,4,94
358600,1,5,150
358600,2,2,376
358600,2,3,70
358600,2,4,79
358600,2,5,112
358600,3,2,403
358600,3,3,71
358600,3,4,56
358600,3,5,105
358600,4,2,427
358600,4,3,66
358600,4,4,73
358600,4,5,114
358600,5,2,393
358600,5,3,81
358600,5,4,96
358600,5,5,111
358600,6,2,193
358600,6,3,20
358600,6,4,177
358600,6,5,247
358600,7,2,482
358600,7,3,28
358600,7,5,28
358603,1,2,309
358603,1,3,71
358603,1,4,68
358603,1,5,151
358603,1,6,1
358603,2,2,323
358603,2,3,77
358603,2,4,103
358603,2,5,198
358603,2,6,4
358603,3,2,331
358603,3,3,61
358603,3,4,113
358603,3,5,223
358603,3,6,7
358603,4,2,377
358603,4,3,78
358603,4,4,104
358603,4,5,234
358603,4,6,1
358603,5,2,333
358603,5,3,74
358603,5,4,104
358603,5,5,145
358603,6,1,3
358603,6,2,206
358603,6,3,101
358603,6,4,42
358603,6,5,176
358603,7,2,32
358603,7,3,9
358603,7,5,3
358607,1,1,1
358607,1,2,256
358607,1,3,23
358607,1,4,66
358607,1,5,148
358607,1,6,9
358607,2,2,298
358607,2,3,27
358607,2,4,65
358607,2,5,215
358607,2,6,15
358607,3,2,285
358607,3,3,42
358607,3,4,76
358607,3,5,204
358607,3,6,13
358607,4,2,299
358607,4,3,43
358607,4,4,52
358607,4,5,179
358607,4,6,17
358607,5,2,300
358607,5,3,33
358607,5,4,62
358607,5,5,202
358607,5,6,17
358607,6,1,4
358607,6,2,49
358607,6,3,3
358607,6,4,8
358607,6,5,50
358607,6,6,3
358608,1,1,35
358608,1,2,223
358608,1,3,19
358608,1,4,69
358608,1,5,84
358608,2,1,197
358608,2,2,338
358608,2,3,33
358608,2,4,126
358608,2,5,152
358608,3,2,327
358608,3,3,30
358608,3,4,108
358608,3,5,136
358608,4,1,91
358608,4,2,373
358608,4,3,47
358608,4,4,108
358608,4,5,144
358608,5,1,42
358608,5,2,300
358608,5,3,23
358608,5,4,121
358608,5,5,147
358608,6,2,295
358608,6,3,29
358608,6,4,128
358608,6,5,192
358617,1,2,116
358617,1,3,14
358617,1,4,173
358617,1,5,281
358617,1,6,1
358617,2,2,185
358617,2,3,28
358617,2,4,209
358617,2,5,233
358617,2,6,1
358617,3,2,133
358617,3,3,28
358617,3,4,189
358617,3,5,231
358617,3,6,4
358617,4,2,192
358617,4,3,37
358617,4,4,197
358617,4,5,234
358617,5,2,167
358617,5,3,37
358617,5,4,201
358617,5,5,252
358617,5,6,2
358617,6,1,1
358617,6,2,140
358617,6,3,12
358617,6,4,201
358617,6,5,471
358617,6,6,3
358617,7,2,315
358617,7,3,18
358617,7,5,71
358617,7,6,1
358623,1,1,2
358623,1,2,627
358623,1,3,77
358623,1,4,88
358623,1,5,155
358623,1,6,9
358623,2,2,600
358623,2,3,101
358623,2,4,89
358623,2,5,133
358623,2,6,6
358623,3,2,552
358623,3,3,105
358623,3,4,84
358623,3,5,144
358623,3,6,3
358623,4,2,657
358623,4,3,73
358623,4,4,74
358623,4,5,124
358623,4,6,7
358623,5,1,4
358623,5,2,590
358623,5,3,90
358623,5,4,116
358623,5,5,176
358623,5,6,9
358623,6,1,17
358623,6,2,96
358623,6,3,49
358623,6,4,4
358623,6,5,45
358623,7,2,378
358623,7,3,51
358623,7,5,47
358847,1,2,483
358847,1,3,45
358847,1,4,117
358847,1,5,167
358847,2,2,291
358847,2,3,36
358847,2,4,147
358847,2,5,138
358847,3,2,373
358847,3,3,39
358847,3,4,131
358847,3,5,136
358847,4,2,378
358847,4,3,43
358847,4,4,104
358847,4,5,149
358847,5,1,37
358847,5,2,117
358847,5,3,10
358847,5,4,47
358847,5,5,107
358847,6,1,4
358847,6,2,63
358847,6,3,6
358847,6,4,207
358847,6,5,226
358847,7,2,554
358847,7,3,20
358847,7,5,20
358857,1,2,429
358857,1,3,56
358857,1,4,55
358857,1,5,175
358857,1,6,1
358857,2,2,410
358857,2,3,65
358857,2,4,63
358857,2,5,168
358857,2,6,2
358857,3,2,342
358857,3,3,37
358857,3,4,49
358857,3,5,104
358857,4,2,441
358857,4,3,59
358857,4,4,64
358857,4,5,192
358857,5,2,404
358857,5,3,58
358857,5,4,51
358857,5,5,155
358857,5,6,1
358857,6,1,10
358857,6,2,269
358857,6,3,109
358857,6,4,24
358857,6,5,116
358857,7,2,70
358857,7,3,18
358857,7,5,1
358863,1,2,353
358863,1,3,29
358863,1,4,89
358863,1,5,147
358863,1,6,2
358863,2,2,343
358863,2,3,26
358863,2,4,74
358863,2,5,100
358863,3,2,318
358863,3,3,37
358863,3,4,89
358863,3,5,81
358863,4,2,360
358863,4,3,33
358863,4,4,78
358863,4,5,101
358863,4,6,1
358863,5,2,357
358863,5,3,15
358863,5,4,85
358863,5,5,112
358863,5,6,3
358863,6,2,154
358863,6,3,14
358863,6,4,138
358863,6,5,257
358863,6,6,9
358873,1,2,330
358873,1,3,72
358873,1,4,71
358873,1,5,140
358873,1,6,8
358873,2,2,237
358873,2,3,79
358873,2,4,70
358873,2,5,128
358873,2,6,7
358873,3,2,274
358873,3,3,94
358873,3,4,58
358873,3,5,125
358873,3,6,3
358873,4,2,278
358873,4,3,59
358873,4,4,44
358873,4,5,87
358873,4,6,3
358873,5,2,214
358873,5,3,78
358873,5,4,51
358873,5,5,135
358873,5,6,2
358873,6,2,134
358873,6,3,44
358873,6,4,14
358873,6,5,60
358873,6,6,1
358873,7,2,33
358873,7,3,4
358873,7,5,2
358892,1,1,3
358892,1,2,365
358892,1,3,50
358892,1,4,99
358892,1,5,168
358892,1,6,1
358892,2,2,360
358892,2,3,67
358892,2,4,131
358892,2,5,197
358892,3,2,324
358892,3,3,60
358892,3,4,97
358892,3,5,141
358892,4,2,313
358892,4,3,71
358892,4,4,107
358892,4,5,175
358892,4,6,3
358892,5,1,12
358892,5,2,300
358892,5,3,40
358892,5,4,104
358892,5,5,236
358892,5,6,1
358892,6,2,62
358892,6,3,8
358892,6,4,1
358892,6,5,16
358892,7,2,102
358892,7,3,17
358892,7,5,10
358936,1,2,81
358936,1,3,30
358936,1,4,89
358936,1,5,151
358936,1,6,4
358936,2,2,151
358936,2,3,48
358936,2,4,210
358936,2,5,287
358936,2,6,6
358936,3,2,192
358936,3,3,49
358936,3,4,138
358936,3,5,226
358936,3,6,2
358936,4,2,188
358936,4,3,35
358936,4,4,184
358936,4,5,229
358936,4,6,10
358936,5,2,195
358936,5,3,73
358936,5,4,181
358936,5,5,249
358936,5,6,4
358936,6,2,101
358936,6,3,24
358936,6,4,182
358936,6,5,363
358936,6,6,8
358936,7,2,10
358936,7,3,1
358936,7,5,3
358944,1,2,285
358944,1,3,37
358944,1,4,144
358944,1,5,163
358944,2,1,2
358944,2,2,299
358944,2,3,60
358944,2,4,141
358944,2,5,156
358944,2,6,2
358944,3,2,280
358944,3,3,48
358944,3,4,136
358944,3,5,177
358944,3,6,2
358944,4,2,407
358944,4,3,56
358944,4,4,104
358944,4,5,180
358944,5,2,339
358944,5,3,73
358944,5,4,139
358944,5,5,199
358944,5,6,1
358944,6,2,158
358944,6,3,52
358944,6,4,48
358944,6,5,101
358944,7,2,57
358944,7,3,8
358944,7,5,21
358948,1,2,312
358948,1,3,82
358948,1,4,131
358948,1,5,299
358948,1,6,4
358948,2,1,9
358948,2,2,307
358948,2,3,93
358948,2,4,121
358948,2,5,324
358948,2,6,2
358948,3,2,240
358948,3,3,101
358948,3,4,113
358948,3,5,236
358948,3,6,1
358948,4,1,5
358948,4,2,299
358948,4,3,94
358948,4,4,113
358948,4,5,267
358948,4,6,4
358948,5,1,3
358948,5,2,282
358948,5,3,73
358948,5,4,101
358948,5,5,323
358948,5,6,4
358948,6,1,2
358948,6,2,153
358948,6,3,47
358948,6,4,45
358948,6,5,160
358948,7,2,21
358948,7,3,6
358948,7,5,10
359336,1,2,45
359336,1,3,22
359336,1,4,107
359336,1,5,169
359336,2,1,6
359336,2,2,44
359336,2,3,14
359336,2,4,117
359336,2,5,158
359336,3,2,37
359336,3,3,8
359336,3,4,66
359336,3,5,85
359336,4,2,28
359336,4,3,17
359336,4,4,76
359336,4,5,110
359336,5,2,57
359336,5,3,16
359336,5,4,96
359336,5,5,101
359336,6,2,24
359336,6,3,7
359336,6,4,35
359336,6,5,142
