summons_number,issue_date,violation_code,violation_category,issuer_code,violation_time,Column2,AP,Column1,time_format,first_hour,house_number,street_name,address,city,state,zip
7391086277,10/9/13,31,2,353164,215,215,P,1415,14:15,14,740,Broadway,740 Broadway,New York,NY,10014
7391086265,10/9/13,69,5,353164,214,214,P,1414,14:14,14,735,Broadway,735 Broadway,New York,NY,10014
7391086253,10/9/13,69,5,353164,151,151,P,1351,13:51,13,676,Broadway,676 Broadway,New York,NY,10014
7391086241,10/9/13,31,2,353164,146,146,P,1346,13:46,13,9,Great Jones St,9 Great Jones St,New York,NY,10014
7391086230,10/9/13,20,2,353164,139,139,P,1339,13:39,13,55,Bond St,55 Bond St,New York,NY,10014
7391086204,10/9/13,40,2,353164,113,113,P,1313,13:13,13,43,E 1st St,43 E 1st St,New York,NY,10014
7391086186,10/9/13,38,5,353164,1252,52,P,1252,12:52,12,138,Ludlow St,138 Ludlow St,New York,NY,10014
7391086903,10/10/13,40,2,353164,519,519,P,1719,17:19,17,41-45,Pine St,41-45 Pine St,New York,NY,10014
7391086861,10/10/13,14,2,353164,410,410,P,1610,16:10,16,110,William St,110 William St,New York,NY,10014
7391086812,10/10/13,69,5,353164,341,341,P,1541,15:41,15,55,Fulton St,55 Fulton St,New York,NY,10014
7391086800,10/10/13,42,4,353164,305,305,P,1505,15:05,15,108,John St,108 John St,New York,NY,10014
7391086794,10/10/13,31,2,353164,301,301,P,1501,15:01,15,80,John St,80 John St,New York,NY,10014
7391086782,10/10/13,14,2,353164,246,246,P,1446,14:46,14,121,Fulton St,121 Fulton St,New York,NY,10014
7391086770,10/10/13,14,2,353164,244,244,P,1444,14:44,14,112,Fulton St,112 Fulton St,New York,NY,10014
7391086757,10/10/13,20,2,353164,154,154,P,1354,13:54,13,45,Spring St,45 Spring St,New York,NY,10014
7391086745,10/10/13,46,3,353164,112,112,P,1312,13:12,13,285,Lafayette St,285 Lafayette St,New York,NY,10014
7391086897,10/10/13,42,4,353164,501,501,P,1701,17:01,17,75,Wall St,75 Wall St,New York,NY,10014
7391086850,10/10/13,69,5,353164,403,403,P,1603,16:03,16,59,Nassau St,59 Nassau St,New York,NY,10014
7391086848,10/10/13,69,5,353164,400,400,P,1600,16:00,16,80,Nassau St,80 Nassau St,New York,NY,10014
7391086836,10/10/13,42,4,353164,357,357,P,1557,15:57,15,88,Nassau St,88 Nassau St,New York,NY,10014
7391086824,10/10/13,14,2,353164,354,354,P,1554,15:54,15,102-104,Fulton St,102-104 Fulton St,New York,NY,10014
7391086769,10/10/13,31,2,353164,203,203,P,1403,14:03,14,156,Mott St,156 Mott St,New York,NY,10014
7391086721,10/10/13,14,2,353164,1255,55,P,1255,12:55,12,235,Bowery,235 Bowery,New York,NY,10014
7391086710,10/10/13,71,5,353164,1248,48,P,1248,12:48,12,172,Forsyth St,172 Forsyth St,New York,NY,10014
7391086708,10/10/13,71,5,353164,1246,46,P,1246,12:46,12,174,Forsyth St,174 Forsyth St,New York,NY,10014
7391086691,10/10/13,20,2,353164,1245,45,P,1245,12:45,12,174,Forsyth St,174 Forsyth St,New York,NY,10014
7391087208,10/11/13,37,4,353164,514,514,P,1714,17:14,17,291,Mercer St,291 Mercer St,New York,NY,10014
7391087191,10/11/13,38,5,353164,512,512,P,1712,17:12,17,295,Mercer St,295 Mercer St,New York,NY,10014
7391087180,10/11/13,31,2,353164,503,503,P,1703,17:03,17,712,Broadway,712 Broadway,New York,NY,10014
7391087178,10/11/13,20,2,353164,441,441,P,1641,16:41,16,164,Crosby St,164 Crosby St,New York,NY,10014
7391087154,10/11/13,31,2,353164,323,323,P,1523,15:23,15,64,Bleecker St,64 Bleecker St,New York,NY,10014
7391087142,10/11/13,31,2,353164,309,309,P,1509,15:09,15,653,Broadway,653 Broadway,New York,NY,10014
7391087129,10/11/13,69,5,353164,301,301,P,1501,15:01,15,65,Bleecker St,65 Bleecker St,New York,NY,10014
7391087117,10/11/13,71,5,353164,219,219,P,1419,14:19,14,645,Broadway,645 Broadway,New York,NY,10014
7391087105,10/11/13,69,5,353164,217,217,P,1417,14:17,14,645,Broadway,645 Broadway,New York,NY,10014
7391087051,10/11/13,20,2,353164,159,159,P,1359,13:59,13,164,Crosby St,164 Crosby St,New York,NY,10014
7391087026,10/11/13,84,5,353164,153,153,P,1353,13:53,13,318,Lafayette St,318 Lafayette St,New York,NY,10014
7391087014,10/11/13,14,2,353164,152,152,P,1352,13:52,13,318,Lafayette St,318 Lafayette St,New York,NY,10014
7391086988,10/11/13,14,2,353164,139,139,P,1339,13:39,13,87,E Houston St,87 E Houston St,New York,NY,10014
7391087166,10/11/13,31,2,353164,330,330,P,1530,15:30,15,54,Bleecker St,54 Bleecker St,New York,NY,10014
7391087130,10/11/13,31,2,353164,305,305,P,1505,15:05,15,644,Broadway,644 Broadway,New York,NY,10014
7391087099,10/11/13,31,2,353164,213,213,P,1413,14:13,14,648,Broadway,648 Broadway,New York,NY,10014
7391087075,10/11/13,38,5,353164,205,205,P,1405,14:05,14,64,Bleecker St,64 Bleecker St,New York,NY,10014
7391087063,10/11/13,20,2,353164,202,202,P,1402,14:02,14,165,Crosby St,165 Crosby St,New York,NY,10014
7391087040,10/11/13,70,5,353164,157,157,P,1357,13:57,13,164,Crosby St,164 Crosby St,New York,NY,10014
7391087038,10/11/13,20,2,353164,156,156,P,1356,13:56,13,164,Crosby St,164 Crosby St,New York,NY,10014
7391087002,10/11/13,14,2,353164,144,144,P,1344,13:44,13,302,Elizabeth St,302 Elizabeth St,New York,NY,10014
7391086990,10/11/13,20,2,353164,142,142,P,1342,13:42,13,300,Elizabeth St,300 Elizabeth St,New York,NY,10014
7391086976,10/11/13,40,2,353164,136,136,P,1336,13:36,13,266,Bowery,266 Bowery,New York,NY,10014
7391086964,10/11/13,20,2,353164,1256,56,P,1256,12:56,12,174,Forsyth St,174 Forsyth St,New York,NY,10014
7391086952,10/11/13,20,2,353164,1254,54,P,1254,12:54,12,174,Forsyth St,174 Forsyth St,New York,NY,10014
