issuer_code,type_day,day_period,violation_code,count
356484,Weekend,AM,21,71
356484,Weekend,AM,31,22
356484,Weekend,AM,37,1
356484,Weekend,AM,38,77
356484,Weekend,AM,40,2
356484,Weekend,AM,42,8
356484,Weekend,AM,46,3
356484,Weekend,AM,47,97
356484,Weekend,AM,69,92
356484,Weekend,AM,71,14
356484,Weekend,PM,14,4
356484,Weekend,PM,17,1
356484,Weekend,PM,19,1
356484,Weekend,PM,20,3
356484,Weekend,PM,31,6
356484,Weekend,PM,37,13
356484,Weekend,PM,38,37
356484,Weekend,PM,46,1
356484,Weekend,PM,47,9
356484,Weekend,PM,69,14
356512,Week,AM,14,521
356512,Week,AM,16,260
356512,Week,AM,17,73
356512,Week,AM,19,8
356512,Week,AM,20,1
356512,Week,AM,31,14
356512,Week,AM,37,4
356512,Week,AM,38,9
356512,Week,AM,40,19
356512,Week,AM,42,34
356512,Week,AM,46,83
356512,Week,AM,69,76
356512,Week,AM,71,16
356512,Week,PM,14,403
356512,Week,PM,16,228
356512,Week,PM,17,60
356512,Week,PM,19,7
356512,Week,PM,20,164
356512,Week,PM,31,89
356512,Week,PM,37,99
356512,Week,PM,38,72
356512,Week,PM,40,23
356512,Week,PM,42,59
356512,Week,PM,46,103
356512,Week,PM,69,78
356512,Week,PM,71,20
356512,Weekend,AM,14,132
356512,Weekend,AM,17,1
356512,Weekend,AM,20,7
356512,Weekend,AM,40,14
356512,Weekend,AM,46,2
356512,Weekend,AM,71,4
356512,Weekend,PM,14,368
356512,Weekend,PM,16,61
356512,Weekend,PM,17,2
356512,Weekend,PM,19,1
356512,Weekend,PM,20,55
356512,Weekend,PM,31,171
356512,Weekend,PM,37,50
356512,Weekend,PM,38,88
356512,Weekend,PM,40,47
356512,Weekend,PM,42,1
356512,Weekend,PM,46,6
356512,Weekend,PM,69,8
356512,Weekend,PM,71,28
356518,Week,AM,14,144
356518,Week,AM,16,343
356518,Week,AM,17,38
356518,Week,AM,19,20
356518,Week,AM,20,184
356518,Week,AM,21,401
356518,Week,AM,31,7
356518,Week,AM,37,333
356518,Week,AM,38,410
356518,Week,AM,40,110
356518,Week,AM,42,14
356518,Week,AM,46,83
356518,Week,AM,69,29
356518,Week,AM,71,178
356518,Week,PM,14,47
356518,Week,PM,16,59
356518,Week,PM,17,12
356518,Week,PM,19,9
356518,Week,PM,20,90
356518,Week,PM,21,26
356518,Week,PM,31,11
356518,Week,PM,37,255
356518,Week,PM,38,198
356518,Week,PM,40,51
356518,Week,PM,42,11
356518,Week,PM,46,26
356518,Week,PM,69,9
356518,Week,PM,71,47
356518,Weekend,AM,14,23
356518,Weekend,AM,16,10
356518,Weekend,AM,17,11
356518,Weekend,AM,19,3
356518,Weekend,AM,20,56
356518,Weekend,AM,21,5
356518,Weekend,AM,37,18
356518,Weekend,AM,38,94
356518,Weekend,AM,40,38
356518,Weekend,AM,46,11
356518,Weekend,AM,71,99
356518,Weekend,PM,14,11
356518,Weekend,PM,16,6
356518,Weekend,PM,17,1
356518,Weekend,PM,19,3
356518,Weekend,PM,20,8
356518,Weekend,PM,37,7
356518,Weekend,PM,38,14
356518,Weekend,PM,40,12
356518,Weekend,PM,46,3
356518,Weekend,PM,71,15
356522,Week,AM,14,12
356522,Week,AM,16,1
356522,Week,AM,17,3
356522,Week,AM,19,1
356522,Week,AM,20,3
356522,Week,AM,31,6
356522,Week,AM,37,13
356522,Week,AM,38,30
356522,Week,AM,40,1
356522,Week,AM,42,26
356522,Week,AM,47,21
356522,Week,AM,69,123
356522,Week,AM,71,5
356522,Week,PM,14,163
356522,Week,PM,16,10
356522,Week,PM,17,27
356522,Week,PM,19,22
356522,Week,PM,20,26
356522,Week,PM,31,103
356522,Week,PM,37,362
356522,Week,PM,38,289
356522,Week,PM,40,3
356522,Week,PM,42,312
356522,Week,PM,47,147
356522,Week,PM,69,380
356522,Week,PM,71,54
356522,Weekend,AM,14,52
356522,Weekend,AM,16,17
356522,Weekend,AM,17,60
356522,Weekend,AM,19,21
356522,Weekend,AM,20,10
356522,Weekend,AM,21,60
356522,Weekend,AM,31,10
356522,Weekend,AM,37,36
356522,Weekend,AM,38,161
356522,Weekend,AM,40,6
356522,Weekend,AM,42,5
356522,Weekend,AM,47,30
356522,Weekend,AM,69,23
356522,Weekend,AM,71,63
356522,Weekend,PM,14,27
356522,Weekend,PM,16,15
356522,Weekend,PM,17,19
356522,Weekend,PM,19,22
356522,Weekend,PM,20,16
356522,Weekend,PM,31,6
356522,Weekend,PM,37,65
356522,Weekend,PM,38,117
356522,Weekend,PM,40,4
356522,Weekend,PM,42,3
356522,Weekend,PM,47,11
356522,Weekend,PM,69,5
356522,Weekend,PM,71,35
356565,Week,AM,14,71
356565,Week,AM,16,78
356565,Week,AM,17,8
356565,Week,AM,19,54
356565,Week,AM,20,201
356565,Week,AM,21,1074
356565,Week,AM,37,10
356565,Week,AM,38,71
356565,Week,AM,40,197
356565,Week,AM,46,117
356565,Week,AM,71,402
356565,Week,PM,14,5
356565,Week,PM,16,43
356565,Week,PM,17,1
356565,Week,PM,19,4
356565,Week,PM,20,5
356565,Week,PM,21,59
356565,Week,PM,38,1
356565,Week,PM,40,7
356565,Week,PM,46,1
356565,Week,PM,71,7
356565,Weekend,AM,14,20
356565,Weekend,AM,16,5
356565,Weekend,AM,17,4
356565,Weekend,AM,19,14
356565,Weekend,AM,20,64
356565,Weekend,AM,21,6
356565,Weekend,AM,37,2
356565,Weekend,AM,38,31
356565,Weekend,AM,40,122
356565,Weekend,AM,46,11
356565,Weekend,AM,71,232
356565,Weekend,PM,71,1
356959,Week,PM,14,183
356959,Week,PM,16,26
356959,Week,PM,17,24
356959,Week,PM,19,71
356959,Week,PM,20,144
356959,Week,PM,37,84
356959,Week,PM,38,216
356959,Week,PM,40,817
356959,Week,PM,46,400
356959,Week,PM,71,89
356959,Weekend,AM,14,1
356959,Weekend,AM,19,1
356959,Weekend,AM,20,2
356959,Weekend,AM,40,6
356959,Weekend,AM,46,2
356959,Weekend,AM,71,1
356959,Weekend,PM,14,16
356959,Weekend,PM,19,14
356959,Weekend,PM,20,16
356959,Weekend,PM,37,9
356959,Weekend,PM,38,40
356959,Weekend,PM,40,60
356959,Weekend,PM,46,55
356959,Weekend,PM,71,3
356964,Week,AM,14,1
356964,Week,AM,16,18
356964,Week,AM,17,3
356964,Week,AM,20,18
356964,Week,AM,37,1
356964,Week,AM,38,3
356964,Week,AM,46,2
356964,Week,AM,71,1
356964,Week,PM,14,468
356964,Week,PM,16,1282
356964,Week,PM,17,25
356964,Week,PM,19,18
356964,Week,PM,20,716
356964,Week,PM,31,18
356964,Week,PM,37,71
356964,Week,PM,38,84
356964,Week,PM,40,24
356964,Week,PM,42,6
356964,Week,PM,46,123
356964,Week,PM,69,7
356964,Week,PM,71,25
356964,Weekend,AM,14,5
356964,Weekend,AM,16,3
356964,Weekend,AM,17,2
356964,Weekend,AM,20,3
356964,Weekend,AM,21,3
356964,Weekend,AM,38,6
356964,Weekend,PM,38,2
357068,Week,AM,14,138
357068,Week,AM,16,45
357068,Week,AM,17,29
357068,Week,AM,19,58
357068,Week,AM,20,116
357068,Week,AM,21,864
357068,Week,AM,37,16
357068,Week,AM,38,161
357068,Week,AM,40,746
357068,Week,AM,46,182
357068,Week,AM,71,97
357068,Week,PM,14,2
357068,Week,PM,17,1
357068,Week,PM,19,2
357068,Week,PM,20,4
357068,Week,PM,21,16
357068,Week,PM,37,5
357068,Week,PM,38,7
357068,Week,PM,40,10
357068,Week,PM,46,17
357068,Week,PM,71,4
357073,Week,AM,14,11
357073,Week,AM,16,2
357073,Week,AM,19,1
357073,Week,AM,20,7
357073,Week,AM,21,6
357073,Week,AM,31,11
357073,Week,AM,37,12
357073,Week,AM,38,21
357073,Week,AM,42,2
357073,Week,AM,46,1
357073,Week,AM,69,13
357073,Week,AM,71,3
357073,Week,PM,14,254
357073,Week,PM,16,79
357073,Week,PM,17,27
357073,Week,PM,19,39
357073,Week,PM,20,250
357073,Week,PM,31,181
357073,Week,PM,37,817
357073,Week,PM,38,977
357073,Week,PM,40,7
357073,Week,PM,42,83
357073,Week,PM,46,115
357073,Week,PM,69,150
357073,Week,PM,71,143
357073,Weekend,AM,14,25
357073,Weekend,AM,16,6
357073,Weekend,AM,19,8
357073,Weekend,AM,20,19
357073,Weekend,AM,21,93
357073,Weekend,AM,31,14
357073,Weekend,AM,37,71
357073,Weekend,AM,38,367
357073,Weekend,AM,42,1
357073,Weekend,AM,46,20
357073,Weekend,AM,69,13
357073,Weekend,AM,71,29
357073,Weekend,PM,14,1
357073,Weekend,PM,16,2
357073,Weekend,PM,20,1
357073,Weekend,PM,31,3
357073,Weekend,PM,37,43
357073,Weekend,PM,38,97
357073,Weekend,PM,46,4
357073,Weekend,PM,69,3
357073,Weekend,PM,71,6
357078,Week,AM,14,260
357078,Week,AM,16,3
357078,Week,AM,17,28
357078,Week,AM,19,42
357078,Week,AM,20,23
357078,Week,AM,21,83
357078,Week,AM,31,128
357078,Week,AM,37,88
357078,Week,AM,38,253
357078,Week,AM,40,8
357078,Week,AM,42,133
357078,Week,AM,47,309
357078,Week,AM,69,859
357078,Week,AM,71,22
357078,Week,PM,14,84
357078,Week,PM,16,5
357078,Week,PM,17,9
357078,Week,PM,19,20
357078,Week,PM,20,20
357078,Week,PM,31,99
357078,Week,PM,37,95
357078,Week,PM,38,64
357078,Week,PM,40,4
357078,Week,PM,42,197
357078,Week,PM,46,3
357078,Week,PM,47,82
357078,Week,PM,69,349
357078,Week,PM,71,16
357078,Weekend,AM,14,47
357078,Weekend,AM,16,3
357078,Weekend,AM,17,1
357078,Weekend,AM,19,7
357078,Weekend,AM,20,1
357078,Weekend,AM,21,62
357078,Weekend,AM,31,9
357078,Weekend,AM,37,34
357078,Weekend,AM,38,155
357078,Weekend,AM,40,1
357078,Weekend,AM,42,6
357078,Weekend,AM,47,65
357078,Weekend,AM,69,52
357078,Weekend,AM,71,30
357078,Weekend,PM,14,8
357078,Weekend,PM,17,2
357078,Weekend,PM,19,1
357078,Weekend,PM,20,2
357078,Weekend,PM,31,8
357078,Weekend,PM,37,26
357078,Weekend,PM,38,43
357078,Weekend,PM,40,1
357078,Weekend,PM,42,7
357078,Weekend,PM,47,16
357078,Weekend,PM,69,14
357078,Weekend,PM,71,8
357086,Week,AM,14,592
357086,Week,AM,16,392
357086,Week,AM,17,104
357086,Week,AM,19,39
357086,Week,AM,20,42
357086,Week,AM,21,37
357086,Week,AM,31,53
357086,Week,AM,37,22
357086,Week,AM,38,47
357086,Week,AM,40,46
357086,Week,AM,42,94
357086,Week,AM,46,102
357086,Week,AM,69,271
357086,Week,AM,71,24
357086,Week,PM,14,489
357086,Week,PM,16,656
357086,Week,PM,17,179
357086,Week,PM,19,50
357086,Week,PM,20,116
357086,Week,PM,31,166
357086,Week,PM,37,165
357086,Week,PM,38,135
357086,Week,PM,40,55
357086,Week,PM,42,120
357086,Week,PM,46,106
357086,Week,PM,69,118
357086,Week,PM,71,58
357086,Weekend,AM,14,104
357086,Weekend,AM,16,1
357086,Weekend,AM,17,42
357086,Weekend,AM,19,4
357086,Weekend,AM,20,4
357086,Weekend,AM,21,1
357086,Weekend,AM,31,2
357086,Weekend,AM,37,3
357086,Weekend,AM,38,4
357086,Weekend,AM,40,18
357086,Weekend,AM,46,2
357086,Weekend,AM,71,22
357086,Weekend,PM,14,182
357086,Weekend,PM,16,47
357086,Weekend,PM,17,69
357086,Weekend,PM,19,5
357086,Weekend,PM,20,69
357086,Weekend,PM,31,106
357086,Weekend,PM,37,51
357086,Weekend,PM,38,109
357086,Weekend,PM,40,99
357086,Weekend,PM,42,1
357086,Weekend,PM,46,5
357086,Weekend,PM,69,8
357086,Weekend,PM,71,67
357088,Week,AM,14,6
357088,Week,AM,16,5
357088,Week,AM,20,3
357088,Week,AM,21,1
357088,Week,AM,31,2
357088,Week,AM,37,3
357088,Week,AM,38,6
357088,Week,AM,46,1
357088,Week,AM,71,1
357088,Week,PM,14,207
357088,Week,PM,16,104
357088,Week,PM,17,8
357088,Week,PM,19,37
357088,Week,PM,20,391
357088,Week,PM,31,138
357088,Week,PM,37,888
357088,Week,PM,38,760
357088,Week,PM,40,36
357088,Week,PM,42,22
357088,Week,PM,46,31
357088,Week,PM,69,73
357088,Week,PM,71,124
357088,Weekend,AM,14,61
357088,Weekend,AM,16,14
357088,Weekend,AM,17,3
357088,Weekend,AM,19,4
357088,Weekend,AM,20,39
357088,Weekend,AM,38,3
357088,Weekend,AM,40,16
357088,Weekend,AM,46,7
357088,Weekend,AM,71,30
357088,Weekend,PM,14,188
357088,Weekend,PM,16,56
357088,Weekend,PM,17,5
357088,Weekend,PM,19,20
357088,Weekend,PM,20,194
357088,Weekend,PM,31,37
357088,Weekend,PM,37,228
357088,Weekend,PM,38,335
357088,Weekend,PM,40,36
357088,Weekend,PM,46,2
357088,Weekend,PM,71,85
357113,Week,AM,14,153
357113,Week,AM,16,785
357113,Week,AM,17,37
357113,Week,AM,19,35
357113,Week,AM,20,280
357113,Week,AM,21,42
357113,Week,AM,31,42
357113,Week,AM,37,55
357113,Week,AM,38,107
357113,Week,AM,40,26
357113,Week,AM,42,10
357113,Week,AM,46,121
357113,Week,AM,69,111
357113,Week,AM,71,64
357113,Week,PM,14,86
357113,Week,PM,16,266
357113,Week,PM,17,8
357113,Week,PM,19,42
357113,Week,PM,20,74
357113,Week,PM,21,4
357113,Week,PM,31,25
357113,Week,PM,37,39
357113,Week,PM,38,45
357113,Week,PM,40,11
357113,Week,PM,42,7
357113,Week,PM,46,55
357113,Week,PM,69,38
357113,Week,PM,71,16
357113,Weekend,AM,14,35
357113,Weekend,AM,16,48
357113,Weekend,AM,17,24
357113,Weekend,AM,19,6
357113,Weekend,AM,20,2
357113,Weekend,AM,21,10
357113,Weekend,AM,31,1
357113,Weekend,AM,37,5
357113,Weekend,AM,38,62
357113,Weekend,AM,40,20
357113,Weekend,AM,46,17
357113,Weekend,AM,69,1
357113,Weekend,AM,71,20
357113,Weekend,PM,14,12
357113,Weekend,PM,16,16
357113,Weekend,PM,17,35
357113,Weekend,PM,19,5
357113,Weekend,PM,20,1
357113,Weekend,PM,37,4
357113,Weekend,PM,38,4
357113,Weekend,PM,40,7
357113,Weekend,PM,46,4
357113,Weekend,PM,71,4
357338,Week,AM,14,607
357338,Week,AM,16,23
357338,Week,AM,17,79
357338,Week,AM,19,27
357338,Week,AM,21,5
357338,Week,AM,31,12
357338,Week,AM,38,1
357338,Week,AM,40,16
357338,Week,AM,42,26
357338,Week,AM,46,105
357338,Week,AM,69,65
357338,Week,AM,71,16
357338,Week,PM,14,858
357338,Week,PM,16,604
357338,Week,PM,17,187
357338,Week,PM,19,39
357338,Week,PM,20,135
357338,Week,PM,21,1
357338,Week,PM,31,120
357338,Week,PM,37,108
357338,Week,PM,38,146
357338,Week,PM,40,38
357338,Week,PM,42,128
357338,Week,PM,46,245
357338,Week,PM,69,239
357338,Week,PM,71,52
357338,Weekend,PM,14,192
357338,Weekend,PM,16,15
357338,Weekend,PM,17,54
357338,Weekend,PM,19,7
357338,Weekend,PM,20,5
357338,Weekend,PM,31,72
357338,Weekend,PM,37,185
357338,Weekend,PM,38,287
357338,Weekend,PM,40,32
357338,Weekend,PM,42,9
357338,Weekend,PM,46,16
357338,Weekend,PM,69,23
357338,Weekend,PM,71,40
357360,Week,AM,14,131
357360,Week,AM,16,802
357360,Week,AM,17,43
357360,Week,AM,19,15
357360,Week,AM,20,29
357360,Week,AM,31,2
357360,Week,AM,37,17
357360,Week,AM,38,47
357360,Week,AM,40,9
357360,Week,AM,42,3
357360,Week,AM,46,27
357360,Week,AM,69,5
357360,Week,AM,71,19
357360,Week,PM,14,426
357360,Week,PM,16,1245
357360,Week,PM,17,96
357360,Week,PM,19,44
357360,Week,PM,20,124
357360,Week,PM,31,215
357360,Week,PM,37,621
357360,Week,PM,38,418
357360,Week,PM,40,32
357360,Week,PM,42,97
357360,Week,PM,46,48
357360,Week,PM,69,164
357360,Week,PM,71,89
357360,Weekend,AM,14,39
357360,Weekend,AM,16,5
357360,Weekend,AM,17,30
357360,Weekend,AM,19,2
357360,Weekend,AM,20,8
357360,Weekend,AM,21,5
357360,Weekend,AM,31,3
357360,Weekend,AM,37,8
357360,Weekend,AM,38,6
357360,Weekend,AM,40,11
357360,Weekend,AM,46,5
357360,Weekend,AM,69,2
357360,Weekend,AM,71,19
357360,Weekend,PM,14,116
357360,Weekend,PM,16,61
357360,Weekend,PM,17,61
357360,Weekend,PM,19,6
357360,Weekend,PM,20,46
357360,Weekend,PM,31,24
357360,Weekend,PM,37,215
357360,Weekend,PM,38,252
357360,Weekend,PM,40,21
357360,Weekend,PM,42,1
357360,Weekend,PM,46,7
357360,Weekend,PM,69,3
357360,Weekend,PM,71,62
357689,Week,PM,14,7
357689,Week,PM,16,10
357689,Week,PM,19,4
357689,Week,PM,20,1
357689,Week,PM,31,1
357689,Week,PM,37,30
357689,Week,PM,38,44
357689,Week,PM,40,2
357689,Week,PM,42,1
357689,Week,PM,46,2
357689,Week,PM,69,1
357689,Week,PM,71,3
357689,Weekend,PM,16,6
357689,Weekend,PM,37,6
357689,Weekend,PM,38,5
357689,Weekend,PM,40,1
357689,Weekend,PM,71,1
357700,Week,AM,14,20
357700,Week,AM,17,1
357700,Week,AM,19,2
357700,Week,AM,20,4
357700,Week,AM,31,17
357700,Week,AM,37,1
357700,Week,AM,40,2
357700,Week,AM,46,5
357700,Week,AM,47,6
357700,Week,AM,69,7
357700,Week,AM,71,4
357700,Week,PM,14,756
357700,Week,PM,16,98
357700,Week,PM,17,44
357700,Week,PM,19,103
357700,Week,PM,20,50
357700,Week,PM,31,1284
357700,Week,PM,37,15
357700,Week,PM,38,27
357700,Week,PM,40,59
357700,Week,PM,42,15
357700,Week,PM,46,128
357700,Week,PM,47,55
357700,Week,PM,69,53
357700,Week,PM,71,69
357700,Weekend,AM,14,82
357700,Weekend,AM,16,5
357700,Weekend,AM,17,8
357700,Weekend,AM,19,15
357700,Weekend,AM,20,1
357700,Weekend,AM,31,38
357700,Weekend,AM,38,6
357700,Weekend,AM,40,16
357700,Weekend,AM,46,29
357700,Weekend,AM,47,14
357700,Weekend,AM,69,2
357700,Weekend,AM,71,8
357700,Weekend,PM,14,34
357700,Weekend,PM,16,13
357700,Weekend,PM,17,2
357700,Weekend,PM,19,31
357700,Weekend,PM,20,2
357700,Weekend,PM,31,41
357700,Weekend,PM,38,2
357700,Weekend,PM,40,20
357700,Weekend,PM,46,27
357700,Weekend,PM,47,3
357700,Weekend,PM,69,1
357700,Weekend,PM,71,5
357701,Week,AM,14,4
357701,Week,AM,16,6
357701,Week,AM,19,5
357701,Week,AM,20,11
357701,Week,AM,21,21
357701,Week,AM,37,13
357701,Week,AM,38,27
357701,Week,AM,40,2
357701,Week,AM,46,1
357701,Week,AM,71,1
357701,Week,PM,14,282
357701,Week,PM,16,50
357701,Week,PM,17,28
357701,Week,PM,19,95
357701,Week,PM,20,146
357701,Week,PM,21,1
357701,Week,PM,31,5
357701,Week,PM,37,909
357701,Week,PM,38,1133
357701,Week,PM,40,129
357701,Week,PM,42,5
357701,Week,PM,46,28
357701,Week,PM,69,24
357701,Week,PM,71,102
357701,Weekend,AM,14,18
357701,Weekend,AM,16,6
357701,Weekend,AM,17,4
357701,Weekend,AM,19,19
357701,Weekend,AM,20,14
357701,Weekend,AM,37,4
357701,Weekend,AM,38,21
357701,Weekend,AM,40,62
357701,Weekend,AM,42,2
357701,Weekend,AM,46,8
357701,Weekend,AM,71,46
357701,Weekend,PM,14,64
357701,Weekend,PM,16,16
357701,Weekend,PM,17,6
357701,Weekend,PM,19,56
357701,Weekend,PM,20,58
357701,Weekend,PM,37,125
357701,Weekend,PM,38,189
357701,Weekend,PM,40,121
357701,Weekend,PM,42,1
357701,Weekend,PM,46,15
357701,Weekend,PM,71,74
357721,Week,AM,14,14
357721,Week,AM,16,7
357721,Week,AM,17,2
357721,Week,AM,19,2
357721,Week,AM,20,19
357721,Week,AM,21,7
357721,Week,AM,31,3
357721,Week,AM,37,2
357721,Week,AM,38,13
357721,Week,AM,40,2
357721,Week,AM,46,4
357721,Week,AM,69,3
357721,Week,PM,14,409
357721,Week,PM,16,217
357721,Week,PM,17,75
357721,Week,PM,19,80
357721,Week,PM,20,777
357721,Week,PM,21,2
357721,Week,PM,31,27
357721,Week,PM,37,41
357721,Week,PM,38,86
357721,Week,PM,40,95
357721,Week,PM,42,6
357721,Week,PM,46,137
357721,Week,PM,69,60
357721,Week,PM,71,41
357721,Weekend,AM,14,6
357721,Weekend,AM,16,2
357721,Weekend,AM,17,2
357721,Weekend,AM,19,2
357721,Weekend,AM,20,14
357721,Weekend,AM,38,6
357721,Weekend,AM,40,1
357721,Weekend,AM,42,1
357721,Weekend,AM,46,1
357721,Weekend,AM,71,3
357721,Weekend,PM,14,16
357721,Weekend,PM,16,22
357721,Weekend,PM,17,1
357721,Weekend,PM,19,1
357721,Weekend,PM,20,48
357721,Weekend,PM,31,7
357721,Weekend,PM,38,2
357721,Weekend,PM,40,6
357721,Weekend,PM,46,3
357721,Weekend,PM,71,3
357724,Week,AM,14,148
357724,Week,AM,16,1
357724,Week,AM,17,4
357724,Week,AM,19,21
357724,Week,AM,20,7
357724,Week,AM,21,95
357724,Week,AM,31,11
357724,Week,AM,37,69
357724,Week,AM,38,124
357724,Week,AM,40,20
357724,Week,AM,42,34
357724,Week,AM,46,14
357724,Week,AM,47,75
357724,Week,AM,69,74
357724,Week,AM,71,32
357724,Week,PM,14,802
357724,Week,PM,16,36
357724,Week,PM,17,18
357724,Week,PM,19,41
357724,Week,PM,20,27
357724,Week,PM,31,371
357724,Week,PM,37,208
357724,Week,PM,38,167
357724,Week,PM,40,53
357724,Week,PM,42,454
357724,Week,PM,46,82
357724,Week,PM,47,304
357724,Week,PM,69,547
357724,Week,PM,71,81
357724,Weekend,AM,14,49
357724,Weekend,AM,16,1
357724,Weekend,AM,17,14
357724,Weekend,AM,19,4
357724,Weekend,AM,20,3
357724,Weekend,AM,21,2
357724,Weekend,AM,31,10
357724,Weekend,AM,37,13
357724,Weekend,AM,38,43
357724,Weekend,AM,40,25
357724,Weekend,AM,42,4
357724,Weekend,AM,46,10
357724,Weekend,AM,47,16
357724,Weekend,AM,69,13
357724,Weekend,AM,71,39
357724,Weekend,PM,14,48
357724,Weekend,PM,16,5
357724,Weekend,PM,17,7
357724,Weekend,PM,19,20
357724,Weekend,PM,20,6
357724,Weekend,PM,31,6
357724,Weekend,PM,37,32
357724,Weekend,PM,38,38
357724,Weekend,PM,40,58
357724,Weekend,PM,42,3
357724,Weekend,PM,46,17
357724,Weekend,PM,47,5
357724,Weekend,PM,69,5
357724,Weekend,PM,71,51
357735,Week,AM,14,172
357735,Week,AM,16,11
357735,Week,AM,17,14
357735,Week,AM,19,27
357735,Week,AM,20,5
357735,Week,AM,21,70
357735,Week,AM,31,73
357735,Week,AM,37,23
357735,Week,AM,38,44
357735,Week,AM,40,38
357735,Week,AM,46,46
357735,Week,AM,47,47
357735,Week,AM,69,14
357735,Week,AM,71,12
357735,Week,PM,14,959
357735,Week,PM,16,24
357735,Week,PM,17,65
357735,Week,PM,19,121
357735,Week,PM,20,23
357735,Week,PM,21,12
357735,Week,PM,31,921
357735,Week,PM,37,44
357735,Week,PM,38,88
357735,Week,PM,40,74
357735,Week,PM,42,30
357735,Week,PM,46,317
357735,Week,PM,47,73
357735,Week,PM,69,77
357735,Week,PM,71,52
357735,Weekend,AM,14,130
357735,Weekend,AM,16,6
357735,Weekend,AM,17,12
357735,Weekend,AM,19,35
357735,Weekend,AM,20,5
357735,Weekend,AM,31,22
357735,Weekend,AM,38,2
357735,Weekend,AM,40,31
357735,Weekend,AM,46,38
357735,Weekend,AM,47,6
357735,Weekend,AM,69,1
357735,Weekend,AM,71,10
357735,Weekend,PM,14,116
357735,Weekend,PM,16,13
357735,Weekend,PM,17,11
357735,Weekend,PM,19,30
357735,Weekend,PM,20,3
357735,Weekend,PM,31,45
357735,Weekend,PM,37,11
357735,Weekend,PM,38,11
357735,Weekend,PM,40,39
357735,Weekend,PM,42,2
357735,Weekend,PM,46,34
357735,Weekend,PM,47,2
357735,Weekend,PM,69,4
357735,Weekend,PM,71,22
357736,Week,AM,14,38
357736,Week,AM,16,13
357736,Week,AM,19,10
357736,Week,AM,20,22
357736,Week,AM,21,173
357736,Week,AM,37,19
357736,Week,AM,38,76
357736,Week,AM,40,20
357736,Week,AM,46,10
357736,Week,AM,71,9
357736,Week,PM,14,471
357736,Week,PM,16,48
357736,Week,PM,17,18
357736,Week,PM,19,148
357736,Week,PM,20,318
357736,Week,PM,37,653
357736,Week,PM,38,866
357736,Week,PM,40,450
357736,Week,PM,46,472
357736,Week,PM,71,196
357736,Weekend,AM,14,25
357736,Weekend,AM,16,2
357736,Weekend,AM,17,1
357736,Weekend,AM,19,25
357736,Weekend,AM,20,23
357736,Weekend,AM,21,47
357736,Weekend,AM,38,13
357736,Weekend,AM,40,58
357736,Weekend,AM,46,40
357736,Weekend,AM,71,11
357736,Weekend,PM,14,56
357736,Weekend,PM,16,7
357736,Weekend,PM,17,2
357736,Weekend,PM,19,37
357736,Weekend,PM,20,80
357736,Weekend,PM,37,101
357736,Weekend,PM,38,165
357736,Weekend,PM,40,106
357736,Weekend,PM,46,107
357736,Weekend,PM,71,29
357751,Week,AM,14,2
357751,Week,AM,71,1
357751,Week,PM,14,629
357751,Week,PM,16,13
357751,Week,PM,17,48
357751,Week,PM,19,45
357751,Week,PM,20,68
357751,Week,PM,31,891
357751,Week,PM,37,218
357751,Week,PM,38,194
357751,Week,PM,40,17
357751,Week,PM,42,303
357751,Week,PM,46,51
357751,Week,PM,47,290
357751,Week,PM,69,490
357751,Week,PM,71,55
357751,Weekend,PM,14,71
357751,Weekend,PM,16,16
357751,Weekend,PM,17,6
357751,Weekend,PM,19,4
357751,Weekend,PM,20,4
357751,Weekend,PM,31,46
357751,Weekend,PM,37,89
357751,Weekend,PM,38,117
357751,Weekend,PM,40,13
357751,Weekend,PM,42,2
357751,Weekend,PM,46,6
357751,Weekend,PM,47,14
357751,Weekend,PM,69,6
357751,Weekend,PM,71,21
357771,Week,AM,14,8
357771,Week,AM,19,1
357771,Week,AM,31,4
357771,Week,AM,47,3
357771,Week,AM,69,3
357771,Week,PM,14,1530
357771,Week,PM,16,97
357771,Week,PM,17,15
357771,Week,PM,19,21
357771,Week,PM,20,15
357771,Week,PM,31,1275
357771,Week,PM,37,2
357771,Week,PM,38,13
357771,Week,PM,40,5
357771,Week,PM,42,29
357771,Week,PM,46,160
357771,Week,PM,47,120
357771,Week,PM,69,69
357771,Week,PM,71,1
357771,Weekend,AM,14,36
357771,Weekend,AM,16,1
357771,Weekend,AM,17,1
357771,Weekend,AM,19,1
357771,Weekend,AM,20,1
357771,Weekend,AM,31,6
357771,Weekend,AM,38,19
357771,Weekend,AM,40,1
357771,Weekend,AM,46,5
357771,Weekend,AM,47,5
357771,Weekend,AM,69,6
357771,Weekend,PM,14,98
357771,Weekend,PM,16,9
357771,Weekend,PM,19,6
357771,Weekend,PM,20,1
357771,Weekend,PM,31,18
357771,Weekend,PM,38,21
357771,Weekend,PM,40,2
357771,Weekend,PM,46,30
357771,Weekend,PM,47,2
357771,Weekend,PM,69,1
357771,Weekend,PM,71,3
357783,Week,AM,14,96
357783,Week,AM,16,2
357783,Week,AM,17,31
357783,Week,AM,19,7
357783,Week,AM,20,4
357783,Week,AM,31,59
357783,Week,AM,37,9
357783,Week,AM,38,22
357783,Week,AM,40,36
357783,Week,AM,42,47
357783,Week,AM,46,5
357783,Week,AM,47,116
357783,Week,AM,69,369
