issuer_code,type_day,day_period,violation_code,count
927487,Week,AM,14,1
927487,Week,AM,19,43
927487,Week,AM,37,1
927487,Week,AM,46,4
927487,Week,AM,47,43
927487,Week,AM,69,1
927487,Week,PM,14,1
927487,Week,PM,17,1
927487,Week,PM,19,64
927487,Week,PM,21,2
927487,Week,PM,46,43
927487,Week,PM,47,21
927487,Weekend,AM,19,1
927487,Weekend,AM,47,2
927487,Weekend,PM,19,4
927487,Weekend,PM,37,1
927487,Weekend,PM,40,1
927487,Weekend,PM,47,2
927636,Week,AM,14,101
927636,Week,AM,19,159
927636,Week,AM,20,182
927636,Week,AM,21,1
927636,Week,AM,31,1
927636,Week,AM,37,4
927636,Week,AM,40,2
927636,Week,AM,46,753
927636,Week,PM,14,27
927636,Week,PM,17,1
927636,Week,PM,19,23
927636,Week,PM,20,43
927636,Week,PM,21,1
927636,Week,PM,37,1
927636,Week,PM,40,1
927636,Week,PM,46,129
927636,Weekend,AM,19,1
927636,Weekend,AM,46,3
927706,Week,AM,14,23
927706,Week,AM,17,4
927706,Week,AM,19,13
927706,Week,AM,20,2
927706,Week,AM,31,4
927706,Week,AM,37,4
927706,Week,AM,38,2
927706,Week,AM,40,1
927706,Week,AM,42,1
927706,Week,AM,46,3
927706,Week,AM,47,515
927706,Week,PM,14,6
927706,Week,PM,19,2
927706,Week,PM,31,1
927706,Week,PM,46,1
927706,Week,PM,47,25
927706,Weekend,AM,14,3
927706,Weekend,AM,16,1
927706,Weekend,AM,19,3
927706,Weekend,AM,31,1
927706,Weekend,AM,47,3
927706,Weekend,PM,14,1
927706,Weekend,PM,16,2
927706,Weekend,PM,40,1
927706,Weekend,PM,47,1
929025,Week,AM,19,1
929025,Week,AM,46,2
929025,Week,AM,71,1
929025,Week,PM,14,76
929025,Week,PM,17,1
929025,Week,PM,19,25
929025,Week,PM,20,315
929025,Week,PM,21,1
929025,Week,PM,31,1
929025,Week,PM,37,5
929025,Week,PM,40,3
929025,Week,PM,46,231
929025,Week,PM,71,1
929025,Weekend,PM,14,1
929025,Weekend,PM,19,1
929025,Weekend,PM,46,5
929923,Week,AM,14,457
929923,Week,AM,16,4
929923,Week,AM,17,51
929923,Week,AM,19,47
929923,Week,AM,20,196
929923,Week,AM,21,24
929923,Week,AM,31,9
929923,Week,AM,37,31
929923,Week,AM,38,7
929923,Week,AM,40,73
929923,Week,AM,46,164
929923,Week,AM,47,206
929923,Week,AM,71,4
929923,Week,PM,14,14
929923,Week,PM,17,1
929923,Week,PM,20,22
929923,Week,PM,40,3
929923,Week,PM,46,7
929923,Week,PM,47,5
929923,Weekend,AM,14,2
929923,Weekend,AM,19,1
929923,Weekend,AM,46,2
929923,Weekend,PM,14,1
932402,Week,AM,14,11
932402,Week,AM,19,89
932402,Week,AM,20,697
932402,Week,AM,21,6
932402,Week,AM,31,1
932402,Week,AM,37,35
932402,Week,AM,38,1
932402,Week,AM,46,1223
932402,Week,AM,71,2
932402,Week,PM,14,1
932402,Week,PM,19,22
932402,Week,PM,20,100
932402,Week,PM,21,1
932402,Week,PM,31,2
932402,Week,PM,37,3
932402,Week,PM,46,198
932402,Weekend,AM,19,1
932402,Weekend,AM,20,2
932402,Weekend,AM,46,24
932402,Weekend,PM,46,1
932845,Week,AM,14,8
932845,Week,AM,16,3
932845,Week,AM,19,80
932845,Week,AM,20,780
932845,Week,AM,21,4
932845,Week,AM,37,38
932845,Week,AM,40,2
932845,Week,AM,46,970
932845,Week,PM,14,3
932845,Week,PM,16,1
932845,Week,PM,19,9
932845,Week,PM,20,39
932845,Week,PM,37,2
932845,Week,PM,46,168
932845,Weekend,AM,19,1
932845,Weekend,AM,20,2
934615,Week,AM,14,24
934615,Week,AM,17,6
934615,Week,AM,19,69
934615,Week,AM,20,15
934615,Week,AM,21,1
934615,Week,AM,38,2
934615,Week,AM,40,2
934615,Week,AM,42,3
934615,Week,AM,46,13
934615,Week,AM,47,449
934615,Week,PM,19,1
934615,Week,PM,47,7
934615,Weekend,AM,14,1
934615,Weekend,AM,17,1
934615,Weekend,AM,19,53
934615,Weekend,AM,20,7
934615,Weekend,AM,40,3
934615,Weekend,AM,46,5
934615,Weekend,AM,47,109
936299,Week,AM,14,23
936299,Week,AM,16,6
936299,Week,AM,17,4
936299,Week,AM,19,114
936299,Week,AM,20,33
936299,Week,AM,21,36
936299,Week,AM,31,7
936299,Week,AM,37,5
936299,Week,AM,38,8
936299,Week,AM,40,70
936299,Week,AM,46,625
936299,Week,AM,71,53
936299,Week,PM,14,6
936299,Week,PM,19,9
936299,Week,PM,20,1
936299,Week,PM,40,3
936299,Week,PM,46,59
936299,Weekend,AM,14,4
936299,Weekend,AM,17,2
936299,Weekend,AM,19,25
936299,Weekend,AM,20,6
936299,Weekend,AM,21,23
936299,Weekend,AM,31,3
936299,Weekend,AM,37,3
936299,Weekend,AM,38,4
936299,Weekend,AM,40,30
936299,Weekend,AM,46,72
936299,Weekend,AM,71,31
936299,Weekend,PM,46,5
938339,Week,AM,14,43
938339,Week,AM,19,3
938339,Week,AM,20,11
938339,Week,AM,21,48
938339,Week,AM,40,11
938339,Week,AM,46,7
938339,Week,AM,71,12
938339,Week,PM,14,37
938339,Week,PM,17,2
938339,Week,PM,19,14
938339,Week,PM,20,34
938339,Week,PM,21,62
938339,Week,PM,40,24
938339,Week,PM,46,37
938339,Week,PM,71,17
938339,Weekend,AM,14,13
938339,Weekend,AM,17,3
938339,Weekend,AM,19,16
938339,Weekend,AM,20,16
938339,Weekend,AM,21,1
938339,Weekend,AM,40,22
938339,Weekend,AM,46,7
938339,Weekend,AM,71,1
938339,Weekend,PM,14,48
938339,Weekend,PM,17,2
938339,Weekend,PM,19,39
938339,Weekend,PM,20,20
938339,Weekend,PM,40,36
938339,Weekend,PM,46,25
938339,Weekend,PM,71,3
939874,Week,AM,14,22
939874,Week,AM,17,5
939874,Week,AM,19,58
939874,Week,AM,20,18
939874,Week,AM,21,90
939874,Week,AM,31,14
939874,Week,AM,37,6
939874,Week,AM,38,26
939874,Week,AM,40,59
939874,Week,AM,46,46
939874,Week,PM,14,18
939874,Week,PM,19,32
939874,Week,PM,20,1
939874,Week,PM,21,2
939874,Week,PM,31,1
939874,Week,PM,38,2
939874,Week,PM,40,22
939874,Week,PM,46,40
939874,Week,PM,71,1
939874,Weekend,AM,14,1
939874,Weekend,AM,19,3
939874,Weekend,AM,20,1
939874,Weekend,AM,46,1
939874,Weekend,AM,71,2
939874,Weekend,PM,46,1
940460,Week,AM,19,99
940460,Week,AM,46,228
940460,Week,PM,19,64
940460,Week,PM,20,1
940460,Week,PM,40,1
940460,Week,PM,46,301
940460,Weekend,AM,19,3
940460,Weekend,AM,46,2
940460,Weekend,PM,46,2
940864,Week,AM,17,2
940864,Week,AM,19,99
940864,Week,AM,20,4
940864,Week,AM,21,2
940864,Week,AM,31,1
940864,Week,AM,37,1
940864,Week,AM,40,1
940864,Week,AM,46,646
940864,Week,PM,14,2
940864,Week,PM,19,59
940864,Week,PM,20,2
940864,Week,PM,21,1
940864,Week,PM,37,1
940864,Week,PM,38,1
940864,Week,PM,40,1
940864,Week,PM,46,335
942819,Week,AM,14,15
942819,Week,AM,16,12
942819,Week,AM,17,27
942819,Week,AM,19,76
942819,Week,AM,20,59
942819,Week,AM,21,228
942819,Week,AM,31,7
942819,Week,AM,37,5
942819,Week,AM,38,6
942819,Week,AM,40,142
942819,Week,AM,46,154
942819,Week,AM,71,2
942819,Week,PM,14,7
942819,Week,PM,16,9
942819,Week,PM,17,25
942819,Week,PM,19,46
942819,Week,PM,20,25
942819,Week,PM,31,4
942819,Week,PM,37,2
942819,Week,PM,40,59
942819,Week,PM,46,106
942819,Week,PM,71,2
942819,Weekend,AM,21,2
942819,Weekend,AM,40,1
945266,Week,AM,14,1
945266,Week,AM,17,2
945266,Week,AM,19,160
945266,Week,AM,20,13
945266,Week,AM,21,4
945266,Week,AM,31,6
945266,Week,AM,37,2
945266,Week,AM,40,2
945266,Week,AM,46,693
945266,Week,PM,14,1
945266,Week,PM,16,2
945266,Week,PM,19,97
945266,Week,PM,20,4
945266,Week,PM,21,5
945266,Week,PM,31,2
945266,Week,PM,40,1
945266,Week,PM,46,377
945266,Weekend,AM,19,1
945266,Weekend,AM,46,1
945266,Weekend,PM,46,4
