issuer_code,vcount,dcount
946496,18,9
946500,1,1
946503,8,7
946506,16,5
946507,1,1
946511,58,29
946512,12,7
946514,83,45
946517,1,1
946518,1,1
946519,2,2
946520,1,1
946521,1,1
946522,1,1
946523,1,1
946527,33,15
946530,55,33
946532,2,2
946533,51,19
946535,3,3
946536,2,2
946537,4,4
946539,1,1
946548,1,1
946550,6,5
946553,2,2
946555,3,3
946556,4,4
946558,6,6
946559,66,36
946561,2,2
946562,1,1
946569,38,24
946574,96,30
946579,1,1
946596,1,1
946598,9,5
946599,1,1
946601,6,5
946604,1,1
946605,1,1
946609,1,1
946614,2,2
946618,1,1
946620,1,1
946621,46,18
946624,137,13
946625,3,2
946627,2,2
946629,73,38
946630,1,1
946631,1,1
946635,73,37
946636,38,22
946646,1,1
946655,1,1
946657,6,1
946659,56,24
946660,1,1
946662,1,1
946663,1,1
946665,2,2
946670,1,1
946671,46,23
946672,1,1
946675,2,2
946676,23,8
946679,1,1
946685,1,1
946687,5,2
946692,80,40
946699,1,1
946701,5,4
946702,1,1
946703,2,2
946704,1,1
946705,119,48
946706,1,1
946707,20,15
946708,4,4
946709,1,1
946710,3,3
946713,68,36
946718,1,1
946720,1,1
946722,2,2
946723,3,2
946725,1,1
946738,1,1
946741,1,1
946743,6,5
946744,72,44
946750,4,4
946755,1,1
946756,28,26
946757,1,1
946760,5,4
946761,3,3
946762,2,1
946763,4,4
946768,54,27
946769,2,2
946771,1,1
946772,4,2
946775,11,11
946777,2,2
946778,22,5
946780,16,10
946782,2,2
946783,65,34
946785,1,1
946793,1,1
946794,1,1
946795,13,7
946797,51,29
946798,23,10
946803,46,28
946805,4,4
946807,1,1
946811,16,12
946814,23,13
946821,1,1
946822,1,1
946830,11,8
946831,1,1
946833,7,5
946842,28,21
946843,3,3
946846,14,5
946847,1,1
946848,2,2
946853,1,1
946854,1,1
946856,1,1
946861,1,1
946863,1,1
946868,1,1
946875,2,2
946882,17,10
946887,5,3
946889,1,1
946890,1,1
946894,2,2
946899,55,34
946900,1,1
946901,23,14
946902,1,1
946903,1,1
946905,2,2
946909,1,1
946910,1,1
946913,2,2
946916,1,1
946917,25,17
946918,1,1
946920,2,2
946922,40,36
946926,10,9
946927,1,1
946928,1,1
946930,1,1
946931,3,3
946932,73,31
946933,72,48
946937,3,3
946940,1,1
946943,4,4
946944,1,1
946945,10,10
946946,4,4
946947,2,2
946948,81,55
946949,2,2
946951,215,57
946954,1,1
946957,7,5
946959,3,3
946962,1,1
946967,1,1
946972,60,30
946973,21,9
946976,4,4
946977,7,6
946980,1,1
946981,1,1
946982,1,1
946985,2,1
946987,48,23
946988,2,2
946989,1,1
946990,20,13
946992,1,1
946994,24,14
946995,42,24
946996,1,1
946998,2,2
947000,5,5
947001,2,2
947003,2,2
947005,2,2
947006,1,1
947008,1,1
947009,52,27
947011,1,1
947012,1,1
947013,4,2
947014,9,9
947015,4,4
947016,34,27
947019,2,2
947021,1,1
947023,73,52
947025,1,1
947026,113,37
947027,1,1
947028,2,2
947032,1,1
947033,3,3
947036,17,9
947038,7,6
947041,1,1
947045,1,1
947048,1,1
947052,1,1
947054,3,3
947056,1,1
947065,54,16
947068,3,2
947072,1,1
947073,61,35
947075,1,1
947076,1,1
947077,25,21
947078,1,1
947083,1,1
947088,1,1
947089,3,2
947090,1,1
947093,1,1
947098,1,1
947101,2,2
947104,15,14
947107,1,1
947110,20,10
947114,70,38
947116,1,1
947118,1,1
947122,10,5
947125,1,1
947130,2,2
947132,25,6
947133,1,1
947134,1,1
947135,12,2
947136,1,1
947137,1,1
947138,23,17
947142,1,1
947144,4,4
947145,1,1
947146,2,2
947148,5,4
947149,1,1
947150,1,1
947151,2,2
947153,1,1
947155,26,15
947156,6,6
947161,71,40
947166,1,1
947169,134,75
947170,5,5
947173,1,1
947174,97,48
947175,1,1
947176,3,3
947178,29,21
947179,1,1
947182,38,19
947183,1,1
947184,14,8
947185,2,2
947186,2,2
947196,92,32
947201,32,25
947202,73,42
947204,2,2
947205,2,2
947206,2,1
947209,2,2
947211,2,2
947213,1,1
947215,117,73
947216,40,23
947218,2,2
947219,8,4
947220,2,2
947222,9,4
947224,83,33
947226,96,38
947233,3,2
947239,1,1
947241,1,1
947243,1,1
947244,1,1
947245,14,8
947253,5,5
947255,1,1
947256,1,1
947258,72,26
947261,1,1
947264,1,1
947266,1,1
947271,14,12
947273,2,2
947275,48,32
947280,2,2
947281,1,1
947283,1,1
947287,1,1
947308,1,1
947309,2,2
947310,1,1
947312,86,35
947315,10,10
947316,75,29
947317,2,2
947318,96,30
947320,2,2
947323,1,1
947324,2,2
947326,1,1
947327,61,39
947329,32,27
947330,81,44
947332,11,9
947334,1,1
947336,15,10
947337,1,1
947343,3,3
947347,1,1
947348,55,32
947351,79,36
947352,110,34
947353,8,8
947357,5,4
947363,6,6
947364,2,2
947369,23,13
947372,82,42
947373,4,4
947376,1,1
947377,20,15
947379,1,1
947380,43,24
947381,4,4
947383,2,2
947384,1,1
947386,4,2
947388,1,1
947390,3,3
947391,1,1
947393,68,43
947395,1,1
947397,4,4
947406,54,30
947411,77,34
947412,116,57
947413,1,1
947415,6,5
947416,2,2
947417,66,37
947418,1,1
947419,1,1
947421,26,18
947425,7,5
947427,1,1
947428,1,1
947431,1,1
947435,1,1
947444,94,45
947445,1,1
947449,1,1
947452,58,30
947456,1,1
947457,1,1
947467,2,2
947470,2,2
947471,2,2
947472,1,1
947473,1,1
947475,62,35
947477,1,1
947478,7,5
947479,1,1
947488,2,2
947492,1,1
947494,1,1
947506,1,1
947513,9,4
947515,1,1
947519,1,1
947520,41,31
947523,1,1
947529,52,37
947530,1,1
947531,1,1
947532,3,3
947540,1,1
947541,25,14
947542,29,19
947545,76,33
947547,2,2
947560,1,1
947561,30,19
947569,1,1
947570,3,1
947577,2,2
947587,14,7
947588,1,1
947589,15,7
947590,1,1
947594,2,2
947595,1,1
947598,5,4
947599,71,52
947605,1,1
947608,57,32
947613,2,2
947614,14,4
947615,83,26
947618,4,3
947619,80,34
947620,1,1
947626,2,2
947628,8,8
947629,3,2
947630,2,2
947632,27,12
947634,12,10
947636,1,1
947639,30,20
947642,2,2
947643,120,70
947645,71,49
947647,4,4
947652,6,6
947655,55,39
947658,2,2
947659,81,39
947660,1,1
947665,1,1
947668,1,1
947677,1,1
947678,1,1
947685,14,11
947687,1,1
947688,12,8
947690,3,2
947692,46,29
947699,1,1
947705,50,20
947708,3,2
947711,1,1
947712,1,1
947715,8,8
947716,1,1
947717,1,1
947718,3,3
947719,24,12
947723,97,55
947725,3,3
947730,1,1
947732,50,29
947733,4,1
947737,18,7
947738,1,1
947743,7,5
947745,1,1
947747,1,1
947750,1,1
947753,247,70
947756,1,1
947757,1,1
947759,44,17
947765,1,1
947766,1,1
947768,1,1
947772,1,1
947778,72,32
947783,1,1
947785,1,1
947786,4,2
947797,85,49
947809,14,5
947811,1,1
947819,2,2
947820,13,7
947824,1,1
947826,1,1
947827,1,1
947829,1,1
947831,35,22
947832,1,1
947833,12,4
947840,1,1
947849,1,1
947855,1,1
947863,3,3
947865,1,1
947870,20,10
947875,1,1
947876,71,27
947881,1,1
947885,1,1
947899,2,2
947901,1,1
947902,1,1
947907,1,1
947909,1,1
947911,1,1
947912,63,40
947914,2,2
947915,5,5
947916,1,1
947917,4,4
947919,66,28
947921,67,35
947929,2,2
947930,2,2
947931,2,2
947936,19,9
947938,1,1
947940,88,54
947946,13,3
947950,2,2
947952,2,2
947955,1,1
947956,45,20
947957,1,1
947958,3,3
947963,1,1
947965,1,1
947967,5,3
947970,13,3
947975,2,2
947979,1,1
947980,2,2
947982,1,1
947984,67,23
947985,2,2
947986,6,6
947987,2,2
947988,1,1
947992,2,2
947999,1,1
948000,2,2
948001,1,1
948002,2,2
948004,1,1
948005,1,1
948009,1,1
948010,2,2
948012,92,48
948013,1,1
948016,64,36
948020,1,1
948021,1,1
948022,1,1
948026,2,2
948034,7,6
948037,2,2
948038,1,1
948040,1,1
948050,5,3
948051,54,24
948053,1,1
948054,38,27
948055,44,26
948056,1,1
948057,68,48
948058,8,7
948059,1,1
948061,13,6
948062,1,1
948066,1,1
948067,1,1
948068,1,1
948069,1,1
948071,1,1
948080,504,45
948082,1,1
948085,1,1
948088,35,15
948090,1,1
948091,4,3
948093,2,2
948094,2,2
948102,1,1
948107,1,1
948111,1,1
948113,1,1
948115,48,30
948119,1,1
948125,2,1
948130,68,28
948132,1,1
948136,1,1
948139,52,19
948143,1,1
948147,16,10
948157,1,1
948158,1,1
948161,1,1
948165,2,1
948173,1,1
948175,1,1
948179,1,1
948180,1,1
948182,29,16
948183,1,1
948193,93,41
948194,1,1
948195,1,1
948197,2,2
948201,1,1
948202,1,1
948203,41,23
948204,14,10
948206,1,1
948207,1,1
948208,1,1
948210,2,2
948212,64,32
948213,2,2
948215,2,2
948216,2,1
948218,1,1
948221,3,3
948222,2,2
948228,8,5
948232,66,45
948233,1,1
948235,66,30
948236,1,1
948237,1,1
948238,1,1
948239,96,46
948252,8,7
948258,1,1
948259,1,1
948261,2,1
948263,2,2
948265,78,27
948266,1,1
948268,35,21
948269,2,2
948271,82,35
948273,1,1
948275,6,6
948278,1,1
948280,1,1
948283,2,2
948288,12,3
948291,3,3
948293,20,12
948294,1,1
948295,1,1
948296,1,1
948298,1,1
948301,1,1
948302,81,53
948303,19,13
948307,1,1
948310,86,32
948312,1,1
948318,2,2
948319,1,1
948323,1,1
948328,1,1
948329,34,19
948330,40,24
948331,67,35
948332,3,3
948335,1,1
948336,2,2
948337,9,6
948338,43,17
948339,1,1
948342,80,33
948343,44,18
948347,45,34
948349,1,1
948354,1,1
948358,4,3
948359,65,41
948360,49,36
948371,5,5
948372,1,1
948373,1,1
948375,2,2
948377,6,4
948378,23,17
948379,2,2
948383,4,3
948387,1,1
948397,5,5
948408,1,1
948413,1,1
948417,54,37
948421,64,37
948430,6,4
948442,71,17
948443,52,22
948444,1,1
948446,22,9
948447,2,2
948448,1,1
948450,1,1
948452,2,2
948458,92,54
948460,1,1
948467,9,7
948469,1,1
948471,3,2
948473,1,1
948474,1,1
948488,1,1
948492,1,1
948494,1,1
948506,1,1
948510,33,24
948511,1,1
948514,1,1
948519,1,1
948521,4,4
948524,2,2
948535,40,19
948536,1,1
948537,1,1
948538,2,2
948548,1,1
948552,1,1
948555,2,1
948558,1,1
948565,6,2
948570,1,1
948571,95,54
948572,7,7
948574,6,4
948575,81,38
948576,1,1
948577,31,23
948578,1,1
948580,7,3
948581,12,8
948582,31,21
948584,2,2
948585,7,6
948587,64,39
948590,63,35
948591,1,1
948594,1,1
948599,1,1
948600,2,2
948601,1,1
948602,1,1
948604,1,1
948605,1,1
948607,67,43
948613,3,2
948616,3,3
948624,1,1
948626,11,7
948628,1,1
948629,26,21
948634,1,1
948637,57,35
948642,24,14
948644,1,1
948646,2,2
948649,117,49
948655,1,1
948656,1,1
948660,54,27
948662,55,29
948663,5,5
948664,65,40
948665,3,3
948667,116,54
948668,44,23
948676,1,1
948678,1,1
948679,6,6
948680,102,55
948682,1,1
948684,1,1
948687,1,1
948688,2,1
948690,2,2
948693,1,1
948694,1,1
948695,84,46
948696,59,29
948698,82,49
948699,18,8
948700,1,1
948701,3,3
948702,5,5
948703,4,3
948706,12,10
948707,70,38
948708,77,38
948709,6,4
948711,1,1
948713,1,1
948716,2,2
948717,62,31
948719,4,1
948720,55,29
948721,33,25
948722,44,32
948723,1,1
948727,2,2
948728,13,7
948729,82,41
948731,1,1
948732,3,2
948733,1,1
948737,9,7
948740,1,1
948742,6,4
948749,76,44
948750,3,3
948751,12,10
948752,97,49
948755,78,37
948756,18,13
948758,6,6
948761,1,1
948762,51,13
948764,46,16
948765,1,1
948767,2,2
948769,8,5
948771,3,3
948772,1,1
948773,5,1
948774,76,41
948776,1,1
948778,73,25
948779,3,3
948781,44,24
948782,4,4
948783,2,1
948785,1,1
948787,4,4
948788,11,9
948790,80,42
948792,1,1
948793,1,1
948794,99,58
948799,25,9
948800,50,22
948801,1,1
948802,14,13
948804,1,1
948806,64,36
948809,49,33
948811,2,2
948815,3,2
948816,2,2
948818,2,2
948822,1,1
948825,54,25
948828,31,15
948830,8,8
948832,71,38
948833,1,1
948835,1,1
948836,20,13
948837,1,1
948838,68,43
948840,2,2
948844,2,2
948849,64,40
948852,1,1
948856,27,16
948859,1,1
948860,1,1
948862,1,1
948865,2,2
948866,1,1
948868,1,1
948871,1,1
948872,16,12
948873,1,1
948879,1,1
948885,13,12
948888,5,4
948889,1,1
948890,2,2
948891,1,1
948892,1,1
948894,39,26
948896,57,22
948897,56,30
948898,16,11
948899,115,62
948901,1,1
948905,18,13
948906,1,1
948907,1,1
948911,1,1
948913,78,47
948915,91,49
948917,2,2
948919,1,1
948921,7,7
948923,1,1
948926,1,1
948927,17,10
948931,75,26
948936,30,19
948939,1,1
948940,1,1
948942,1,1
948943,3,3
948944,78,40
948952,1,1
948953,69,25
948955,2,2
948961,1,1
948962,1,1
948963,3,3
948967,58,27
948971,1,1
948973,63,42
948974,1,1
948975,2,2
948976,19,5
948981,13,5
948987,3,3
948991,81,43
948992,16,13
948993,2,2
948994,4,4
948995,1,1
948997,2,2
948999,1,1
949000,44,28
949002,85,32
949003,89,42
949004,86,42
949005,73,35
949007,2,2
949008,2,2
949009,2,2
949010,3,3
949011,94,41
949012,1,1
949013,1,1
949015,5,5
949016,1,1
949018,55,33
949020,17,8
949021,12,11
949022,1,1
949023,1,1
949024,1,1
949025,2,2
949026,4,3
949028,1,1
949029,2,2
949030,1,1
949031,1,1
949032,1,1
949033,19,12
949035,1,1
949036,16,11
949037,19,15
949038,1,1
949040,39,30
949041,1,1
949042,2,2
949043,1,1
949046,7,2
949049,1,1
949050,86,51
949052,86,30
949053,68,42
949055,14,9
949059,4,4
949060,77,48
949062,3,3
949064,78,35
949067,1,1
949069,3,2
949070,72,24
949072,56,22
949073,45,16
949076,1,1
949077,55,32
949078,4,3
949079,1,1
949080,6,6
949081,88,55
949082,3,3
949087,41,25
949089,55,36
949095,1,1
949101,7,6
949103,3,3
949104,1,1
949110,100,49
949111,12,7
949112,107,55
949113,1,1
949116,16,12
949117,77,34
949118,2,2
949119,1,1
949120,2,1
949127,2,2
949130,5,4
949131,1,1
949132,88,54
949133,50,40
949135,1,1
949137,2,2
949139,28,13
949144,100,54
949146,1,1
949148,1,1
949151,3,3
949158,3,3
949160,1,1
949162,2,2
949163,31,21
949166,4,3
949167,3,3
949168,3,1
949170,42,25
949172,2,2
949176,1,1
949177,63,35
949178,1,1
949179,85,40
949180,4,3
949181,3,3
949182,109,41
949183,1,1
949186,27,15
949187,13,9
949188,5,5
949189,1,1
949190,1,1
949194,4,4
949195,1,1
949196,9,9
949200,1,1
949201,1,1
949202,26,14
949204,2,2
949207,97,42
949208,1,1
949211,50,29
949213,1,1
949214,2,2
949215,89,46
949216,23,18
949219,92,46
949220,2,2
949221,1,1
949223,100,35
949224,1,1
949225,2,2
949226,64,28
949229,2,2
949233,1,1
949235,2,2
949236,1,1
949241,64,43
949246,2,1
949252,33,18
949253,82,44
949255,83,38
949256,1,1
949257,2,2
949258,1,1
949260,2,2
949261,1,1
949264,87,55
949270,1,1
949273,66,26
949274,1,1
949275,85,39
949277,1,1
949279,83,50
949281,6,6
949282,84,64
949283,71,35
949285,90,49
949289,4,3
949291,3,3
949292,8,7
949293,2,2
949304,83,43
949306,3,3
949307,64,31
949309,2,2
949311,5,3
949312,1,1
949315,5,5
949316,3,3
949318,1,1
949319,1,1
949321,2,2
949322,82,35
949324,67,34
949325,2,2
949326,3,3
949328,72,34
949329,1,1
949330,3,3
949331,69,37
949335,51,27
949336,16,5
949337,2,2
949338,1,1
949342,29,21
949344,14,9
949345,62,30
949347,81,41
949349,1,1
949350,2,2
949351,74,35
949352,88,43
949353,2,2
949354,2,2
949356,94,45
949357,1,1
949359,2,2
949360,1,1
949363,56,20
949364,1,1
949367,1,1
949371,9,8
949372,32,23
949374,82,37
949376,2,2
949378,2,2
949379,7,7
949380,3,3
949381,1,1
949382,2,2
949383,9,6
949384,32,23
949385,1,1
949386,9,8
949387,3,3
949388,1,1
949389,7,7
949395,1,1
949401,46,32
949404,1,1
949406,69,23
949410,3,3
949411,2,2
949412,58,36
949413,1,1
949414,2,2
949415,2,2
949417,1,1
949418,1,1
949419,67,37
949422,62,29
949423,51,30
949425,2,2
949427,2,1
949429,1,1
949430,94,52
949432,144,18
949435,1,1
949436,37,24
949437,9,8
949439,1,1
949440,1,1
949441,3,3
949443,2,2
949445,85,44
949447,1,1
949455,1,1
949461,1,1
949462,19,13
949465,26,13
949472,22,17
949480,11,7
949481,1,1
949485,89,50
949486,21,20
949488,2,2
949491,2,2
949492,58,32
949493,2,2
949494,1,1
949495,1,1
949499,38,16
949501,2,2
949503,1,1
949514,41,25
949519,91,60
949523,88,26
949527,2,2
949528,1,1
949530,1,1
949531,2,2
949533,116,48
949538,1,1
949540,110,46
949542,1,1
949543,1,1
949547,1,1
949548,82,31
949549,21,14
949552,59,32
949553,7,6
949559,71,33
949561,1,1
949565,7,7
949567,11,7
949568,1,1
949570,1,1
949573,1,1
949574,12,9
949575,1,1
949576,1,1
949578,61,27
949579,62,34
949580,4,4
949581,87,45
949584,1,1
949587,63,23
949588,71,41
949589,1,1
949591,1,1
949592,2,2
949594,58,35
949602,5,4
949604,54,37
949605,80,35
949609,1,1
949610,46,27
949611,43,21
949615,1,1
949616,2,2
949617,1,1
949618,6,6
949619,1,1
949623,67,46
949627,98,54
949629,52,37
949631,25,15
949632,4,3
949633,4,3
949634,1,1
949635,93,47
949636,112,24
949638,6,6
949640,1,1
949642,1,1
949643,13,10
949644,2,1
949646,1,1
949647,1,1
949648,11,7
949650,1,1
949653,13,7
949654,1,1
949655,48,14
949656,2,2
949657,1,1
949659,31,14
949662,10,4
949664,6,5
949665,2,2
949667,73,44
949668,1,1
949669,2,2
949670,106,41
949672,1,1
949676,2,2
949678,1,1
949680,71,37
949681,1,1
949684,1,1
949685,1,1
949689,16,14
949693,46,28
949694,75,38
949695,1,1
949696,1,1
949697,3,3
949699,1,1
949700,6,6
949703,1,1
949704,1,1
949706,29,17
949707,4,3
949709,1,1
949710,1,1
949711,1,1
949713,1,1
949714,8,4
949715,2,2
949716,128,68
949718,1,1
949719,53,28
949720,1,1
949722,1,1
949723,1,1
949728,32,17
949729,90,32
949730,76,44
949731,1,1
949732,2,2
949733,42,20
949734,83,44
949735,1,1
949736,74,36
949738,2,2
949739,2,2
949740,2,2
949744,3,3
949745,3,3
949746,2,2
949748,17,7
949750,1,1
949753,90,45
949754,57,33
949755,40,37
949756,63,30
949758,1,1
949760,53,19
949762,44,35
949764,60,23
949766,1,1
949768,3,2
949774,10,6
949777,1,1
949779,1,1
949785,1,1
949786,2,2
949789,1,1
949791,1,1
949795,102,47
949796,8,6
949797,15,10
949799,9,7
949800,1,1
949801,2,2
949802,5,5
949803,80,31
949805,1,1
949806,3,3
949808,1,1
949810,1,1
949813,1,1
949819,1,1
949820,62,45
949821,1,1
949822,1,1
949824,1,1
949828,5,5
949829,46,31
949831,1,1
949834,2,2
949835,5,5
949836,1,1
949838,13,12
949839,79,33
949840,87,44
949841,1,1
949842,1,1
949844,58,27
949846,55,27
949849,1,1
949856,4,2
949857,3,3
949859,1,1
949860,1,1
949861,3,2
949862,1,1
949863,1,1
949870,1,1
949873,1,1
949877,7,7
949878,66,27
949879,1,1
949880,1,1
949881,63,28
949882,48,23
949883,148,71
949887,20,11
949889,1,1
949891,95,42
949892,78,17
949893,1,1
949894,81,30
949895,1,1
949898,1,1
949899,91,45
949900,5,5
949901,63,38
949904,2,2
949906,2,2
949907,1,1
949908,1,1
949909,5,3
949910,57,31
949911,33,20
949912,48,35
949913,31,22
949915,35,25
949916,2,2
949917,1,1
949918,82,25
949920,1,1
949924,2,2
949926,1,1
949927,73,34
949928,1,1
949929,40,16
949940,50,28
949942,1,1
949946,3,3
949947,74,37
949949,55,23
949954,64,35
949956,75,48
949959,2,2
949960,7,7
949962,4,4
949963,1,1
949967,79,51
949972,35,27
949975,1,1
949980,59,20
949981,1,1
949983,38,23
949984,4,4
949990,8,6
949991,2,2
949994,2,2
949995,1,1
949996,1,1
949997,1,1
950000,1,1
950003,1,1
950004,1,1
950006,1,1
950008,3,3
950009,2,2
950014,64,33
950019,1,1
950020,1,1
950022,85,53
950023,11,10
950024,1,1
950025,70,35
950026,5,3
950027,1,1
950028,3,3
950029,1,1
950030,1,1
950032,2,2
950033,2,2
950036,1,1
950037,83,39
950042,2,2
950049,77,40
950052,114,48
950053,33,17
950054,1,1
950055,1,1
950057,1,1
950060,2,2
950069,1,1
950075,88,32
950076,85,39
950079,1,1
950080,90,40
950081,98,33
950083,2,2
950084,30,19
950087,1,1
950088,1,1
950089,7,6
950094,77,36
950096,1,1
950100,1,1
950102,1,1
950103,55,28
950105,85,44
950106,75,53
950107,1,1
950108,3,3
950109,3,2
950110,4,3
950113,1,1
950117,3,3
950120,42,24
950122,67,29
950125,3,3
950126,3,3
950127,23,14
950128,1,1
950130,26,18
950131,2,2
950132,39,15
950135,1,1
950136,4,4
950137,1,1
950138,3,2
950139,55,27
950144,2,2
950146,65,33
950147,2,2
950148,51,25
950149,1,1
950150,2,2
950152,74,38
950153,83,39
950154,2,2
950155,38,19
950156,3,3
950157,2,2
950158,4,4
950159,1,1
950163,1,1
950164,45,37
950166,3,3
950168,1,1
950169,9,9
950171,1,1
950172,72,35
950173,2,2
950174,24,18
950175,50,31
950180,7,4
950183,9,5
950185,1,1
950187,68,37
950188,113,51
950189,99,45
950190,2,2
950192,64,36
950197,76,36
950198,1,1
950200,2,2
950201,15,10
950203,81,45
950212,73,32
950220,1,1
950222,4,2
950225,1,1
950228,1,1
950229,4,4
950230,2,2
950238,1,1
950239,29,11
950240,6,3
950241,2,2
950243,1,1
950244,3,2
950256,2,2
950263,1,1
950264,1,1
950266,1,1
950267,6,2
950271,1,1
950273,4,3
950278,43,30
950279,41,17
950282,2,2
950283,83,42
950287,1,1
950288,1,1
950290,68,33
950292,1,1
950293,11,2
950295,73,24
950298,2,2
950300,1,1
950302,3,3
950305,64,35
950306,5,5
950308,2,2
950309,1,1
950311,32,20
950312,2,2
950317,1,1
950319,91,37
950321,3,3
950322,39,24
950323,2,2
950325,86,41
950326,1,1
950327,1,1
950328,67,39
950329,2,2
950333,19,15
950336,22,18
950340,1,1
950341,3,3
950342,1,1
950343,1,1
950344,53,26
950350,6,6
950351,2,2
950352,100,42
950355,1,1
950356,65,39
950357,2,2
950358,7,6
950360,1,1
950363,62,39
950364,97,36
950366,3,3
950367,1,1
950368,1,1
950369,1,1
950370,1,1
950371,65,30
950374,87,36
950376,1,1
950378,1,1
950380,1,1
950381,15,6
950382,98,33
950384,1,1
950385,1,1
950386,2,2
950387,1,1
950388,1,1
950389,4,4
950391,1,1
950392,42,24
950396,1,1
950401,1,1
950403,47,32
950405,1,1
950409,1,1
950411,38,30
950423,61,37
950425,88,45
950427,1,1
950428,1,1
950429,46,33
950431,1,1
950434,3,3
950436,38,26
950440,1,1
950441,28,14
950442,37,14
950443,1,1
950444,1,1
950445,2,2
950447,1,1
950448,1,1
950450,1,1
950451,85,38
950457,1,1
950459,1,1
950461,1,1
950462,1,1
950463,2,2
950465,48,27
950466,1,1
950473,9,8
950482,1,1
950483,1,1
950487,2,2
950489,54,29
950490,1,1
950491,46,34
950494,1,1
950495,20,16
950499,2,2
950500,2,2
950501,3,3
950503,18,14
950504,2,2
950505,2,2
950508,11,7
950511,1,1
950512,7,3
950519,1,1
950521,1,1
950525,68,41
950526,28,19
950528,2,2
950531,74,23
950534,34,23
950538,1,1
950541,1,1
950542,1,1
950547,108,43
950548,1,1
950550,1,1
950551,1,1
950554,26,19
950556,24,20
950557,7,7
950559,39,26
950560,1,1
950563,2,2
950564,78,45
950565,63,39
950567,70,31
950568,1,1
950569,1,1
950571,67,47
950572,1,1
950575,1,1
950576,3,3
950579,1,1
950581,62,36
950582,80,36
950583,99,35
950584,7,5
950586,93,35
950590,106,42
950592,57,22
950594,1,1
950595,1,1
950596,61,34
950597,2,2
950598,6,5
950601,14,13
950603,1,1
950604,61,38
950607,1,1
950609,11,10
950612,90,58
950613,1,1
950622,14,8
950623,64,40
950624,1,1
950625,71,37
950627,1,1
950628,77,35
950637,3,3
950638,50,38
950639,81,36
950644,1,1
950651,3,3
950655,38,20
950659,1,1
950661,59,35
950662,1,1
950664,4,4
950666,30,24
950669,2,2
950670,1,1
950675,1,1
950678,1,1
950681,76,35
950683,1,1
950693,1,1
950694,1,1
950699,3,2
950700,1,1
950702,2,2
950705,1,1
950706,4,4
950708,81,50
950709,1,1
950714,1,1
950718,1,1
950723,42,24
950729,1,1
950730,71,44
950731,1,1
950732,2,2
950734,1,1
950738,4,3
950739,3,3
950741,1,1
950742,3,3
950743,1,1
950745,77,29
950749,1,1
950751,42,31
950752,3,1
950753,2,2
950755,138,55
950756,4,2
950758,1,1
950763,104,51
950765,1,1
950767,2,2
950769,2,2
950771,13,10
950780,84,47
950781,1,1
950782,86,39
950799,21,16
950800,102,36
950802,1,1
950806,18,12
950811,51,24
950820,1,1
950821,11,9
950826,62,25
950830,4,2
950835,1,1
950837,1,1
950839,52,32
950841,1,1
950846,1,1
950847,1,1
950849,2,1
950851,44,26
950854,1,1
950856,2,2
950857,57,36
950859,1,1
950861,1,1
950869,14,8
950870,41,28
950871,2,1
950872,1,1
950875,2,2
950878,39,22
950880,61,28
950883,66,36
950884,6,6
950885,1,1
950886,2,2
950887,6,6
950888,1,1
950889,50,31
950890,11,8
950891,2,2
950892,6,5
950894,1,1
950895,1,1
950897,2,2
950898,80,39
950899,1,1
950900,8,8
950902,1,1
950903,1,1
950910,2,2
950911,1,1
950912,101,55
950915,1,1
950916,5,4
950918,17,14
950919,27,16
950920,96,41
950927,1,1
950928,2,2
950930,1,1
950933,2,2
950935,2,1
950936,73,30
950938,2,2
950939,4,3
950940,3,3
950941,8,5
950942,1,1
950945,7,5
950947,59,35
950948,2,2
950950,7,7
950951,1,1
950953,1,1
950960,81,49
950962,59,35
950965,1,1
950966,40,18
950967,1,1
950968,3,3
950969,43,20
950974,1,1
950977,1,1
950980,42,30
950981,1,1
950983,3,3
950986,1,1
950987,1,1
950989,1,1
950990,62,31
950991,11,9
950992,1,1
950994,1,1
950995,33,21
950996,3,3
951000,56,51
951001,1,1
951003,34,27
951006,3,3
951008,1,1
951012,62,44
951015,24,15
951018,2,2
951019,87,40
951023,1,1
951024,1,1
951026,1,1
951035,1,1
951037,1,1
951041,16,10
951043,52,29
951046,1,1
951050,1,1
951051,38,19
951052,2,2
951053,70,37
951056,1,1
951057,1,1
951059,75,44
951070,1,1
951074,79,50
951076,2,2
951077,19,15
951079,1,1
951081,1,1
951087,1,1
951090,96,52
951091,22,13
951092,1,1
951093,1,1
951094,1,1
951096,3,3
951100,80,28
951103,1,1
951106,3,2
951107,2,2
951108,4,4
951109,2,2
951112,3,3
951116,1,1
951117,31,23
951120,1,1
951127,86,42
951133,24,14
951134,9,8
951136,1,1
951139,54,34
951140,1,1
951141,40,31
951145,7,7
951146,2,2
951148,69,35
951152,55,37
951157,77,31
951160,1,1
951163,1,1
951165,1,1
951168,4,4
951172,2,2
951175,31,28
951178,1,1
951188,81,45
951190,39,26
951194,74,46
951197,5,5
951199,2,2
951200,2,2
951201,15,12
951205,4,4
951206,1,1
951207,1,1
951210,1,1
951211,88,31
951212,15,8
951213,25,21
951214,1,1
951216,1,1
951217,1,1
951219,8,8
951220,63,31
951221,1,1
951222,1,1
951223,1,1
951225,3,3
951226,11,10
951227,2,2
951228,86,44
951229,48,30
951230,1,1
951232,2,2
951235,1,1
951240,27,20
951243,85,36
