issuer_code,violation_category,violation_time_bucket,count
355675,1,5,10
355675,2,2,147
355675,2,3,203
355675,2,4,204
355675,2,5,74
355675,2,6,77
355675,2,7,70
355675,2,8,2
355675,2,9,175
355675,2,10,97
355675,2,11,19
355675,2,12,8
355675,3,2,82
355675,3,3,86
355675,3,4,92
355675,3,5,79
355675,3,6,81
355675,3,7,53
355675,3,9,46
355675,3,10,31
355675,3,11,1
355675,4,2,6
355675,4,3,25
355675,4,4,59
355675,4,5,74
355675,4,6,96
355675,4,7,92
355675,4,9,162
355675,4,10,105
355675,4,11,4
355675,4,12,2
355675,5,2,296
355675,5,3,576
355675,5,4,453
355675,5,5,298
355675,5,6,241
355675,5,7,181
355675,5,8,5
355675,5,9,281
355675,5,10,149
355675,5,11,14
355675,5,12,7
355677,1,4,4
355677,1,5,8
355677,1,6,290
355677,1,7,15
355677,2,3,19
355677,2,4,96
355677,2,5,216
355677,2,6,225
355677,2,7,242
355677,2,8,205
355677,2,9,123
355677,2,10,110
355677,2,11,100
355677,2,12,15
355677,3,3,1
355677,3,4,4
355677,3,5,25
355677,3,6,26
355677,3,7,21
355677,3,8,17
355677,3,9,3
355677,3,10,9
355677,4,3,3
355677,4,4,11
355677,4,5,319
355677,4,6,426
355677,4,7,450
355677,4,8,227
355677,4,9,162
355677,4,10,165
355677,4,11,28
355677,4,12,27
355677,5,3,41
355677,5,4,71
355677,5,5,589
355677,5,6,330
355677,5,7,293
355677,5,8,194
355677,5,9,120
355677,5,10,116
355677,5,11,35
355677,5,12,29
355710,1,2,14
355710,1,3,177
355710,1,4,658
355710,1,5,113
355710,1,6,568
355710,1,7,75
355710,2,1,35
355710,2,2,551
355710,2,3,411
355710,2,4,352
355710,2,5,333
355710,2,6,241
355710,2,7,215
355710,2,8,54
355710,2,9,34
355710,2,10,30
355710,2,11,12
355710,2,12,4
355710,3,1,18
355710,3,2,50
355710,3,3,64
355710,3,4,77
355710,3,5,64
355710,3,6,53
355710,3,7,48
355710,3,8,10
355710,3,9,7
355710,3,11,1
355710,3,12,1
355710,4,3,5
355710,4,4,12
355710,4,5,24
355710,4,6,42
355710,4,7,47
355710,4,8,8
355710,4,9,5
355710,4,10,1
355710,4,11,2
355710,4,12,2
355710,5,1,3
355710,5,2,72
355710,5,3,127
355710,5,4,200
355710,5,5,152
355710,5,6,136
355710,5,7,163
355710,5,8,28
355710,5,9,14
355710,5,10,6
355710,5,11,5
355710,5,12,2
355710,6,6,1
356181,1,3,8
356181,1,5,10
356181,2,1,760
356181,2,2,829
356181,2,3,706
356181,2,4,565
356181,2,5,320
356181,2,6,63
356181,2,7,13
356181,2,8,29
356181,2,9,25
356181,2,10,27
356181,2,11,25
356181,2,12,8
356181,3,1,131
356181,3,2,110
356181,3,3,52
356181,3,4,47
356181,3,5,51
356181,3,6,12
356181,3,8,3
356181,3,9,1
356181,3,11,5
356181,3,12,3
356181,4,3,1
356181,4,4,5
356181,4,5,4
356181,4,7,1
356181,4,8,3
356181,5,1,145
356181,5,2,182
356181,5,3,110
356181,5,4,80
356181,5,5,65
356181,5,6,15
356181,5,7,2
356181,5,8,5
356181,5,10,1
356181,5,11,2
356181,5,12,1
356181,6,1,13
356181,6,2,11
356181,6,3,10
356181,6,4,3
356181,6,5,5
356214,1,1,1
356214,1,2,71
356214,1,3,259
356214,1,4,695
356214,1,5,46
356214,1,6,68
356214,1,7,11
356214,2,1,12
356214,2,2,169
356214,2,3,210
356214,2,4,214
356214,2,5,55
356214,2,6,37
356214,2,7,29
356214,2,8,36
356214,2,9,18
356214,2,10,10
356214,2,11,10
356214,2,12,4
356214,3,1,1
356214,3,2,4
356214,3,3,15
356214,3,4,13
356214,3,5,4
356214,3,6,5
356214,3,7,3
356214,3,8,9
356214,3,9,8
356214,3,10,3
356214,4,3,425
356214,4,4,149
356214,4,5,109
356214,4,6,62
356214,4,7,62
356214,4,8,71
356214,4,9,44
356214,4,10,39
356214,4,11,19
356214,4,12,9
356214,5,1,34
356214,5,2,57
356214,5,3,555
356214,5,4,367
356214,5,5,333
356214,5,6,79
356214,5,7,75
356214,5,8,60
356214,5,9,43
356214,5,10,42
356214,5,11,25
356214,5,12,13
356225,1,2,6
356225,1,3,22
356225,1,4,130
356225,1,5,24
356225,1,6,35
356225,1,7,97
356225,2,1,157
356225,2,2,206
356225,2,3,210
356225,2,4,528
356225,2,5,313
356225,2,6,214
356225,2,7,266
356225,2,8,569
356225,2,9,635
356225,2,10,454
356225,2,11,589
356225,2,12,284
356225,3,1,10
356225,3,2,26
356225,3,3,31
356225,3,4,93
356225,3,5,65
356225,3,6,38
356225,3,7,21
356225,3,8,88
356225,3,9,78
356225,3,10,40
356225,3,11,37
356225,3,12,18
356225,4,3,10
356225,4,4,11
356225,4,5,13
356225,4,6,4
356225,4,7,2
356225,4,8,51
356225,4,9,39
356225,4,10,7
356225,4,11,4
356225,4,12,4
356225,5,1,12
356225,5,2,33
356225,5,3,38
356225,5,4,101
356225,5,5,87
356225,5,6,23
356225,5,7,42
356225,5,8,174
356225,5,9,109
356225,5,10,36
356225,5,11,44
356225,5,12,14
356259,1,7,6
356259,2,1,1
356259,2,2,4
356259,2,3,2
356259,2,4,6
356259,2,5,51
356259,2,6,181
356259,2,7,60
356259,2,8,631
356259,2,9,1028
356259,2,10,461
356259,2,11,317
356259,2,12,198
356259,3,1,1
356259,3,5,2
356259,3,6,5
356259,3,7,7
356259,3,8,63
356259,3,9,50
356259,3,10,17
356259,3,11,18
356259,3,12,13
356259,4,5,2
356259,4,8,31
356259,4,9,39
356259,4,10,15
356259,4,11,7
356259,4,12,1
356259,5,2,1
356259,5,4,5
356259,5,5,12
356259,5,6,18
356259,5,7,13
356259,5,8,201
356259,5,9,175
356259,5,10,82
356259,5,11,44
356259,5,12,42
356261,1,1,5
356261,1,2,137
356261,1,3,263
356261,1,4,399
356261,1,5,56
356261,1,6,368
356261,1,7,34
356261,2,1,363
356261,2,2,623
356261,2,3,355
356261,2,4,317
356261,2,5,191
356261,2,6,216
356261,2,7,87
356261,2,8,86
356261,2,9,67
356261,2,10,39
356261,2,11,5
356261,2,12,4
356261,3,1,29
356261,3,2,20
356261,3,3,29
356261,3,4,29
356261,3,5,32
356261,3,6,60
356261,3,7,19
356261,3,8,15
356261,3,9,9
356261,3,10,9
356261,3,12,1
356261,4,3,10
356261,4,4,20
356261,4,5,33
356261,4,6,28
356261,4,7,32
356261,4,8,101
356261,4,9,62
356261,4,10,31
356261,4,11,7
356261,4,12,4
356261,5,1,40
356261,5,2,86
356261,5,3,131
356261,5,4,152
356261,5,5,138
356261,5,6,69
356261,5,7,54
356261,5,8,131
356261,5,9,91
356261,5,10,45
356261,5,11,13
356261,5,12,4
356262,1,2,84
356262,1,3,76
356262,1,4,3
356262,1,5,17
356262,1,6,89
356262,1,7,17
356262,2,1,50
356262,2,2,143
356262,2,3,139
356262,2,4,103
356262,2,5,691
356262,2,6,663
356262,2,7,112
356262,2,8,59
356262,2,9,101
356262,2,10,47
356262,2,11,1
356262,2,12,14
356262,3,1,13
356262,3,2,23
356262,3,3,21
356262,3,4,10
356262,3,5,224
356262,3,6,214
356262,3,7,53
356262,3,8,20
356262,3,9,24
356262,3,10,13
356262,3,11,1
356262,3,12,1
356262,4,3,3
356262,4,4,11
356262,4,5,69
356262,4,6,82
356262,4,7,15
356262,4,8,8
356262,4,9,6
356262,4,10,4
356262,4,12,4
356262,5,1,54
356262,5,2,116
356262,5,3,196
356262,5,4,115
356262,5,5,827
356262,5,6,774
356262,5,7,105
356262,5,8,42
356262,5,9,42
356262,5,10,30
356262,5,11,1
356262,5,12,9
356262,6,1,1
356262,6,3,1
356262,6,5,1
356262,6,6,1
356304,1,2,6
356304,1,3,47
356304,2,2,4
356304,2,3,125
356304,2,4,83
356304,2,5,20
356304,2,6,37
356304,2,7,59
356304,2,8,616
356304,2,9,568
356304,2,10,284
356304,2,11,411
356304,2,12,136
356304,3,3,103
356304,3,4,87
356304,3,5,22
356304,3,6,18
356304,3,7,24
356304,3,8,184
356304,3,9,183
356304,3,10,137
356304,3,11,78
356304,3,12,43
356304,4,3,12
356304,4,4,29
356304,4,5,6
356304,4,6,11
356304,4,7,47
356304,4,8,378
356304,4,9,209
356304,4,10,95
356304,4,11,32
356304,4,12,50
356304,5,2,2
356304,5,3,258
356304,5,4,255
356304,5,5,48
356304,5,6,35
356304,5,7,113
356304,5,8,888
356304,5,9,532
356304,5,10,272
356304,5,11,124
356304,5,12,127
356304,6,7,1
356304,6,8,8
356304,6,9,5
356314,1,4,16
356314,1,5,22
356314,1,6,317
356314,1,7,13
356314,2,3,9
356314,2,4,50
356314,2,5,100
356314,2,6,120
356314,2,7,140
356314,2,8,157
356314,2,9,100
356314,2,10,62
356314,2,11,48
356314,2,12,25
356314,3,4,4
356314,3,5,8
356314,3,6,9
356314,3,7,18
356314,3,8,18
356314,3,9,7
356314,3,10,8
356314,3,11,2
356314,3,12,2
356314,4,3,1
356314,4,4,17
356314,4,5,408
356314,4,6,282
356314,4,7,458
356314,4,8,420
356314,4,9,319
356314,4,10,317
356314,4,11,193
356314,4,12,184
356314,5,3,22
356314,5,4,116
356314,5,5,347
356314,5,6,267
356314,5,7,326
356314,5,8,369
356314,5,9,247
356314,5,10,266
356314,5,11,198
356314,5,12,177
356352,1,2,10
356352,1,3,102
356352,1,4,276
356352,1,5,12
356352,1,6,144
356352,2,1,181
356352,2,2,544
356352,2,3,620
356352,2,4,462
356352,2,5,506
356352,2,6,130
356352,2,7,87
356352,2,8,145
356352,2,9,90
356352,2,10,87
356352,2,11,51
356352,2,12,70
356352,3,1,51
356352,3,2,53
356352,3,3,57
356352,3,4,67
356352,3,5,51
356352,3,6,31
356352,3,7,30
356352,3,8,45
356352,3,9,11
356352,3,10,17
356352,3,11,5
356352,3,12,3
356352,4,4,5
356352,4,5,5
356352,4,6,5
356352,4,7,14
356352,4,8,6
356352,4,10,3
356352,4,12,1
356352,5,1,27
356352,5,2,19
356352,5,3,71
356352,5,4,37
356352,5,5,24
356352,5,6,14
356352,5,7,22
356352,5,8,19
356352,5,9,10
356352,5,10,9
356352,5,11,5
356352,5,12,9
356352,6,1,42
356352,6,2,47
356352,6,3,11
356352,6,4,15
356352,6,5,12
356356,1,1,3
356356,1,2,166
356356,1,3,314
356356,1,4,299
356356,1,5,44
356356,1,6,48
356356,2,1,347
356356,2,2,341
356356,2,3,244
356356,2,4,269
356356,2,5,105
356356,2,6,74
356356,2,7,8
356356,2,8,7
356356,2,9,13
356356,2,10,12
356356,2,11,7
356356,3,1,119
356356,3,2,267
356356,3,3,181
356356,3,4,238
356356,3,5,172
356356,3,6,153
356356,3,7,11
356356,3,8,5
356356,3,9,13
356356,3,10,4
356356,3,11,1
356356,4,4,1
356356,4,5,7
356356,4,6,4
356356,4,7,3
356356,4,8,10
356356,4,9,9
356356,4,10,8
356356,4,11,2
356356,5,1,28
356356,5,2,104
356356,5,3,140
356356,5,4,139
356356,5,5,99
356356,5,6,66
356356,5,7,10
356356,5,8,25
356356,5,9,16
356356,5,10,15
356356,5,11,5
356356,6,5,1
356356,6,6,1
356484,1,2,7
356484,1,3,64
356484,2,2,79
356484,2,3,277
356484,2,4,91
356484,2,5,15
356484,2,6,32
356484,2,7,140
356484,2,8,375
356484,2,9,206
356484,2,10,108
356484,2,11,83
356484,2,12,56
356484,3,2,80
356484,3,3,282
356484,3,4,85
356484,3,5,19
356484,3,6,45
356484,3,7,99
356484,3,8,302
356484,3,9,88
356484,3,10,56
356484,3,11,26
356484,3,12,24
356484,4,2,1
356484,4,3,18
356484,4,4,7
356484,4,5,6
356484,4,6,5
356484,4,7,30
356484,4,8,108
356484,4,9,37
356484,4,10,29
356484,4,11,19
356484,4,12,29
356484,5,2,112
356484,5,3,564
356484,5,4,147
356484,5,5,30
356484,5,6,34
356484,5,7,259
356484,5,8,829
356484,5,9,281
356484,5,10,97
356484,5,11,73
356484,5,12,100
356484,6,8,4
356512,2,3,170
356512,2,4,632
356512,2,5,185
356512,2,6,317
356512,2,7,593
356512,2,8,459
356512,2,9,375
356512,2,10,222
356512,2,11,295
356512,2,12,92
356512,3,3,20
356512,3,4,72
356512,3,5,22
356512,3,6,23
356512,3,7,87
356512,3,8,53
356512,3,9,33
356512,3,10,24
356512,3,11,15
356512,3,12,7
356512,4,3,1
356512,4,4,23
356512,4,6,30
356512,4,7,67
356512,4,8,42
356512,4,9,43
356512,4,10,43
356512,4,11,26
356512,4,12,32
356512,5,3,36
356512,5,4,81
356512,5,5,11
356512,5,6,44
356512,5,7,122
356512,5,8,90
356512,5,9,90
356512,5,10,52
356512,5,11,49
356512,5,12,31
356518,1,2,4
356518,1,3,35
356518,1,4,48
356518,1,5,36
356518,1,6,294
356518,1,7,26
356518,2,2,65
356518,2,3,152
356518,2,4,198
356518,2,5,361
356518,2,6,279
356518,2,7,172
356518,2,8,91
356518,2,9,61
356518,2,10,25
356518,2,11,4
356518,3,2,7
356518,3,3,15
356518,3,4,36
356518,3,5,86
356518,3,6,71
356518,3,7,33
356518,3,8,20
356518,3,9,8
356518,3,10,7
356518,3,11,1
356518,4,4,74
356518,4,5,168
356518,4,6,137
356518,4,7,135
356518,4,8,75
356518,4,9,40
356518,4,10,42
356518,5,2,45
356518,5,3,83
356518,5,4,267
356518,5,5,403
356518,5,6,232
356518,5,7,172
356518,5,8,106
356518,5,9,44
356518,5,10,35
356518,5,11,5
356518,6,4,1
356518,6,5,6
356518,6,6,6
356518,6,7,2
356518,6,9,1
356522,1,2,10
356522,1,3,46
356522,1,4,4
356522,2,2,5
356522,2,3,38
356522,2,4,20
356522,2,5,36
356522,2,6,104
356522,2,7,51
356522,2,8,142
356522,2,9,114
356522,2,10,87
356522,2,11,52
356522,2,12,37
356522,3,2,3
356522,3,3,10
356522,3,4,13
356522,3,5,16
356522,3,6,15
356522,3,7,14
356522,3,8,65
356522,3,9,53
356522,3,10,21
356522,3,11,17
356522,3,12,12
356522,4,3,3
356522,4,4,21
356522,4,5,27
356522,4,6,29
356522,4,7,43
356522,4,8,256
356522,4,9,167
356522,4,10,117
356522,4,11,85
356522,4,12,74
356522,5,2,12
356522,5,3,77
356522,5,4,140
356522,5,5,104
356522,5,6,103
356522,5,7,93
356522,5,8,329
356522,5,9,199
356522,5,10,133
356522,5,11,90
356522,5,12,83
356522,6,8,6
356522,6,9,1
356565,1,2,10
356565,1,3,462
356565,1,4,506
356565,1,5,70
356565,1,6,188
356565,1,7,62
356565,2,1,70
356565,2,2,291
356565,2,3,364
356565,2,4,195
356565,2,5,95
356565,2,6,108
356565,2,7,67
356565,2,8,5
356565,3,1,13
356565,3,2,85
356565,3,3,165
356565,3,4,83
356565,3,5,17
356565,3,6,34
356565,3,7,13
356565,3,8,3
356565,4,4,9
356565,4,5,39
356565,4,6,107
356565,4,7,29
356565,4,8,1
356565,5,1,73
356565,5,2,344
356565,5,3,496
356565,5,4,338
356565,5,5,85
356565,5,6,65
356565,5,7,17
356565,5,8,2
356959,2,5,1
356959,2,6,9
356959,2,7,24
356959,2,8,420
356959,2,9,417
356959,2,10,303
356959,2,11,253
356959,2,12,241
356959,3,6,2
356959,3,7,15
356959,3,8,158
356959,3,9,180
356959,3,10,122
356959,3,11,124
356959,3,12,148
356959,4,7,1
356959,4,8,24
356959,4,9,14
356959,4,10,10
356959,4,11,10
356959,4,12,36
356959,5,6,1
356959,5,7,2
356959,5,8,90
356959,5,9,114
356959,5,10,85
356959,5,11,81
356959,5,12,116
356964,1,2,1
356964,1,3,2
356964,2,2,7
356964,2,3,28
356964,2,4,11
356964,2,5,6
356964,2,6,3
356964,2,7,258
356964,2,8,1339
356964,2,9,652
356964,2,10,341
356964,2,11,165
356964,2,12,186
356964,3,4,1
356964,3,5,2
356964,3,6,2
356964,3,7,24
356964,3,8,48
356964,3,9,86
356964,3,10,29
356964,3,11,42
356964,3,12,42
356964,4,5,1
356964,4,8,1
356964,4,9,22
356964,4,10,14
356964,4,11,23
356964,4,12,19
356964,5,2,1
356964,5,3,2
356964,5,4,1
356964,5,5,6
356964,5,6,1
356964,5,7,13
356964,5,8,25
356964,5,9,26
356964,5,10,15
356964,5,11,43
356964,5,12,33
357068,1,2,84
357068,1,3,258
357068,1,4,293
357068,1,5,48
357068,1,6,435
357068,1,7,16
357068,2,1,458
357068,2,2,427
357068,2,3,136
357068,2,4,144
357068,2,5,229
357068,2,6,105
357068,2,7,16
357068,2,8,1
357068,2,9,2
357068,2,10,2
357068,3,1,124
357068,3,2,84
357068,3,3,62
357068,3,4,82
357068,3,5,138
357068,3,6,101
357068,3,7,18
357068,3,8,3
357068,3,9,1
357068,3,10,2
357068,4,4,1
357068,4,5,6
357068,4,6,9
357068,4,7,3
357068,4,10,2
357068,5,1,51
357068,5,2,47
357068,5,3,79
357068,5,4,133
357068,5,5,154
357068,5,6,99
357068,5,7,13
357068,5,8,2
357068,5,9,1
357068,5,10,3
357068,6,1,10
357068,6,2,4
357068,6,3,2
357073,1,2,36
357073,1,3,68
357073,1,4,1
357073,2,2,8
357073,2,3,26
357073,2,4,19
357073,2,5,31
357073,2,6,27
357073,2,7,60
357073,2,8,216
357073,2,9,237
357073,2,10,89
357073,2,11,206
357073,2,12,117
357073,3,2,7
357073,3,3,6
357073,3,4,9
357073,3,5,8
357073,3,6,8
357073,3,7,25
357073,3,8,64
357073,3,9,62
357073,3,10,24
357073,3,11,48
357073,3,12,28
357073,4,2,13
357073,4,3,3
357073,4,4,18
357073,4,5,19
357073,4,6,40
357073,4,7,83
357073,4,8,226
357073,4,9,279
357073,4,10,124
357073,4,11,180
357073,4,12,152
357073,5,2,8
357073,5,3,79
357073,5,4,195
357073,5,5,120
357073,5,6,97
357073,5,7,182
357073,5,8,368
357073,5,9,279
357073,5,10,130
357073,5,11,286
357073,5,12,283
357073,6,2,1
357073,6,8,1
357073,6,9,3
357073,6,10,2
357073,6,11,2
357073,6,12,4
357078,1,2,66
357078,1,3,152
357078,1,4,30
357078,1,5,3
357078,1,6,14
357078,1,7,1
357078,2,2,121
357078,2,3,241
357078,2,4,150
357078,2,5,124
357078,2,6,107
357078,2,7,90
357078,2,8,26
357078,2,9,73
357078,2,10,61
357078,2,11,52
357078,2,12,32
357078,3,2,49
357078,3,3,108
357078,3,4,124
357078,3,5,106
357078,3,6,78
357078,3,7,54
357078,3,8,8
357078,3,9,30
357078,3,10,20
357078,3,11,6
357078,3,12,4
357078,4,2,3
357078,4,3,20
357078,4,4,52
357078,4,5,101
357078,4,6,128
357078,4,7,90
357078,4,8,25
357078,4,9,88
357078,4,10,140
357078,4,11,39
357078,4,12,21
357078,5,1,1
357078,5,2,124
357078,5,3,685
357078,5,4,490
357078,5,5,293
357078,5,6,261
357078,5,7,173
357078,5,8,49
357078,5,9,160
357078,5,10,150
357078,5,11,53
357078,5,12,32
357078,6,2,1
357086,1,2,3
357086,1,3,11
357086,1,4,20
357086,1,5,1
357086,1,6,8
357086,2,2,32
357086,2,3,304
357086,2,4,668
357086,2,5,315
357086,2,6,278
357086,2,7,994
357086,2,8,478
357086,2,9,475
357086,2,10,202
357086,2,11,313
357086,2,12,206
357086,3,2,1
357086,3,3,25
357086,3,4,76
357086,3,5,40
357086,3,6,13
357086,3,7,81
357086,3,8,54
357086,3,9,52
357086,3,10,15
357086,3,11,15
357086,3,12,8
357086,4,2,2
357086,4,3,14
357086,4,4,78
357086,4,5,29
357086,4,6,15
357086,4,7,123
357086,4,8,83
357086,4,9,89
357086,4,10,23
357086,4,11,47
357086,4,12,36
357086,5,2,5
357086,5,3,136
357086,5,4,211
357086,5,5,72
357086,5,6,50
357086,5,7,158
357086,5,8,131
357086,5,9,124
357086,5,10,74
357086,5,11,86
357086,5,12,68
357086,6,2,1
357086,6,9,1
357086,6,12,1
357088,1,3,1
357088,2,2,1
357088,2,3,2
357088,2,4,4
357088,2,5,46
357088,2,6,112
357088,2,7,149
357088,2,8,406
357088,2,9,292
357088,2,10,195
357088,2,11,354
357088,2,12,190
357088,3,3,1
357088,3,5,28
357088,3,6,16
357088,3,7,40
357088,3,8,75
357088,3,9,32
357088,3,10,26
357088,3,11,30
357088,3,12,10
357088,4,3,1
357088,4,4,1
357088,4,6,1
357088,4,7,107
357088,4,8,322
357088,4,9,226
357088,4,10,148
357088,4,11,230
357088,4,12,195
357088,5,3,1
357088,5,4,3
357088,5,5,13
357088,5,6,29
357088,5,7,186
357088,5,8,499
357088,5,9,234
357088,5,10,162
357088,5,11,213
357088,5,12,242
357088,6,7,1
357088,6,8,1
357113,1,2,15
357113,1,3,8
357113,1,4,5
357113,1,5,10
357113,1,6,14
357113,1,7,4
357113,2,2,92
357113,2,3,123
357113,2,4,219
357113,2,5,803
357113,2,6,273
357113,2,7,195
357113,2,8,121
357113,2,9,79
357113,2,10,110
357113,2,11,80
357113,2,12,10
357113,3,2,18
357113,3,3,7
357113,3,4,72
357113,3,5,83
357113,3,6,39
357113,3,7,28
357113,3,8,20
357113,3,9,11
357113,3,10,16
357113,3,11,6
357113,3,12,1
357113,4,3,1
357113,4,4,13
357113,4,5,40
357113,4,6,16
357113,4,7,25
357113,4,8,11
357113,4,9,4
357113,4,10,6
357113,4,11,4
357113,4,12,2
357113,5,2,29
357113,5,3,37
357113,5,4,106
357113,5,5,214
357113,5,6,81
357113,5,7,62
357113,5,8,26
357113,5,9,17
357113,5,10,22
357113,5,11,12
357113,5,12,3
357338,1,2,5
357338,1,8,1
357338,2,2,2
357338,2,3,187
357338,2,4,459
357338,2,5,34
357338,2,6,222
357338,2,7,478
357338,2,8,833
357338,2,9,736
357338,2,10,435
357338,2,11,227
357338,2,12,128
357338,3,3,25
357338,3,4,70
357338,3,5,10
357338,3,6,47
357338,3,7,101
357338,3,8,140
357338,3,9,113
357338,3,10,48
357338,3,11,20
357338,3,12,19
357338,4,3,2
357338,4,4,6
357338,4,6,19
357338,4,7,48
357338,4,8,65
357338,4,9,169
357338,4,10,107
357338,4,11,42
357338,4,12,43
357338,5,2,2
357338,5,3,28
357338,5,4,79
357338,5,5,9
357338,5,6,39
357338,5,7,140
357338,5,8,178
357338,5,9,301
357338,5,10,197
357338,5,11,94
357338,5,12,102
357360,1,3,5
357360,2,1,2
357360,2,2,16
357360,2,3,305
357360,2,4,867
357360,2,5,56
357360,2,6,63
357360,2,7,1312
357360,2,8,625
357360,2,9,413
357360,2,10,208
357360,2,11,268
357360,2,12,125
357360,3,1,1
357360,3,3,23
357360,3,4,23
357360,3,5,3
357360,3,6,6
357360,3,7,38
357360,3,8,41
357360,3,9,26
357360,3,10,4
357360,3,11,7
357360,3,12,5
357360,4,2,1
357360,4,3,4
357360,4,4,16
357360,4,5,2
357360,4,6,6
357360,4,7,170
357360,4,8,321
357360,4,9,206
357360,4,10,115
357360,4,11,188
357360,4,12,111
357360,5,1,1
357360,5,2,4
357360,5,3,57
357360,5,4,24
357360,5,5,19
357360,5,6,22
357360,5,7,257
357360,5,8,372
357360,5,9,212
357360,5,10,135
357360,5,11,165
357360,5,12,121
357689,2,8,6
357689,2,9,12
357689,2,10,5
357689,2,11,11
357689,3,8,2
357689,3,9,3
357689,3,10,2
357689,3,11,2
357689,4,7,2
357689,4,8,8
357689,4,9,16
357689,4,10,4
357689,4,11,7
357689,5,7,1
357689,5,8,21
357689,5,9,28
357689,5,10,13
357689,5,11,9
357689,5,12,4
357700,2,2,50
357700,2,3,65
357700,2,4,57
357700,2,5,39
357700,2,6,55
357700,2,7,125
357700,2,8,870
357700,2,9,692
357700,2,10,537
357700,2,11,424
357700,2,12,521
357700,3,2,12
357700,3,3,12
357700,3,4,16
357700,3,5,13
357700,3,6,20
357700,3,7,32
357700,3,8,139
357700,3,9,103
357700,3,10,61
357700,3,11,26
357700,3,12,57
357700,4,5,1
357700,4,8,5
357700,4,9,14
357700,4,10,7
357700,4,11,1
357700,4,12,3
357700,5,2,4
357700,5,3,13
357700,5,4,11
357700,5,5,6
357700,5,6,12
357700,5,7,15
357700,5,8,83
357700,5,9,91
357700,5,10,45
357700,5,11,23
357700,5,12,36
357700,6,4,1
357700,6,8,13
357700,6,9,5
357700,6,10,1
357700,6,11,3
357700,6,12,2
357701,1,3,3
357701,1,4,5
357701,1,5,3
357701,1,6,10
357701,1,7,1
357701,2,1,1
357701,2,2,3
357701,2,3,3
357701,2,4,11
357701,2,5,26
357701,2,6,127
357701,2,7,117
357701,2,8,334
357701,2,9,264
357701,2,10,252
357701,2,11,245
357701,2,12,76
357701,3,2,1
357701,3,6,12
357701,3,7,10
357701,3,8,53
357701,3,9,38
357701,3,10,19
357701,3,11,17
357701,3,12,7
357701,4,4,1
357701,4,5,4
357701,4,6,14
357701,4,7,32
357701,4,8,353
357701,4,9,288
357701,4,10,270
357701,4,11,199
357701,4,12,58
357701,5,1,2
357701,5,2,2
357701,5,3,5
357701,5,4,24
357701,5,5,27
357701,5,6,66
357701,5,7,79
357701,5,8,635
357701,5,9,415
357701,5,10,344
357701,5,11,309
357701,5,12,127
357721,1,2,1
357721,1,4,2
357721,1,6,4
357721,1,7,2
357721,2,2,7
357721,2,3,17
357721,2,4,8
357721,2,5,14
357721,2,6,38
357721,2,7,75
357721,2,8,317
357721,2,9,471
357721,2,10,239
357721,2,11,420
357721,2,12,599
357721,3,3,4
357721,3,4,1
357721,3,5,4
357721,3,6,2
357721,3,7,6
357721,3,8,70
357721,3,9,74
357721,3,10,52
357721,3,11,86
357721,3,12,71
357721,4,6,3
357721,4,7,4
357721,4,8,4
357721,4,9,3
357721,4,10,7
357721,4,11,6
357721,4,12,24
357721,5,3,7
357721,5,4,7
357721,5,5,6
357721,5,6,9
357721,5,7,10
357721,5,8,29
357721,5,9,29
357721,5,10,20
357721,5,11,43
357721,5,12,87
357721,6,4,1
357721,6,5,2
357721,6,6,1
357721,6,8,1
357721,6,9,4
357721,6,10,7
357721,6,11,4
357721,6,12,4
357724,1,3,16
357724,1,4,38
357724,1,5,7
357724,1,6,37
357724,2,1,9
357724,2,2,23
357724,2,3,61
357724,2,4,135
357724,2,5,88
357724,2,6,65
357724,2,7,115
357724,2,8,475
357724,2,9,317
357724,2,10,291
357724,2,11,363
357724,2,12,226
357724,3,2,7
357724,3,3,23
357724,3,4,66
357724,3,5,41
357724,3,6,9
357724,3,7,58
357724,3,8,230
357724,3,9,139
357724,3,10,58
357724,3,11,42
357724,3,12,18
357724,4,3,2
357724,4,4,45
357724,4,5,72
357724,4,6,21
357724,4,7,48
357724,4,8,183
357724,4,9,236
357724,4,10,164
357724,4,11,106
357724,4,12,80
357724,5,2,16
357724,5,3,68
357724,5,4,132
357724,5,5,157
357724,5,6,64
357724,5,7,87
357724,5,8,263
357724,5,9,298
357724,5,10,232
357724,5,11,207
357724,5,12,75
357735,1,3,7
357735,1,4,64
357735,1,5,10
357735,1,6,46
357735,1,7,15
357735,2,1,5
357735,2,2,7
357735,2,3,95
357735,2,4,294
357735,2,5,230
357735,2,6,147
357735,2,7,190
357735,2,8,1003
357735,2,9,867
357735,2,10,528
357735,2,11,503
357735,2,12,305
357735,3,2,1
357735,3,3,24
357735,3,4,89
357735,3,5,55
357735,3,6,42
357735,3,7,31
357735,3,8,264
357735,3,9,160
357735,3,10,80
357735,3,11,58
357735,3,12,35
357735,4,4,3
357735,4,5,17
357735,4,6,6
357735,4,7,13
357735,4,8,39
357735,4,9,17
357735,4,10,16
357735,4,11,7
357735,4,12,1
357735,5,2,1
357735,5,3,31
357735,5,4,36
357735,5,5,67
357735,5,6,30
357735,5,7,53
357735,5,8,161
357735,5,9,89
357735,5,10,41
357735,5,11,43
357735,5,12,21
357736,1,1,8
357736,1,2,22
357736,1,3,115
357736,1,4,112
357736,1,5,3
357736,2,1,36
357736,2,2,84
357736,2,3,74
357736,2,4,73
